Episode,Total Reward,Steps,Falls,Rollbacks
5019,-9.0,400,0,391
5020,-2.0,250,0,248
5021,-2.0,400,0,398
5022,-4.0,400,0,396
5023,-5.0,400,0,395
5024,-4.0,298,0,294
5025,-4.0,400,0,396
5026,-7.0,400,0,393
5027,-4.0,400,0,396
5028,-5.0,400,0,395
5029,-2.0,400,0,398
5030,-3.0,400,0,397
5031,-2.0,400,0,398
5032,-3.0,400,0,397
5033,-2.0,136,0,134
5034,-2.0,400,0,398
5035,-5.0,400,0,395
5036,-7.0,400,0,393
5037,-4.0,400,0,396
5038,-5.0,400,0,395
5039,-4.0,400,0,396
5040,-4.0,344,0,340
5041,-4.0,400,0,396
5042,-2.0,400,0,398
5043,-4.0,400,0,396
5044,-5.0,400,0,395
5045,-3.0,306,0,303
5046,-9.0,400,0,391
5047,-2.0,400,0,398
5048,-1.0,400,0,399
5049,-2.0,199,0,197
5050,-3.0,264,0,261
5051,-4.0,400,0,396
5052,-2.0,400,0,398
5053,-3.0,400,0,397
5054,-7.0,400,0,393
5055,-2.0,400,0,398
5056,-7.0,400,0,393
5057,-3.0,164,0,161
5058,-9.0,400,0,391
5059,-2.0,176,0,174
5060,-2.0,321,0,319
5061,-9.0,400,0,391
5062,-4.0,309,0,305
5063,-3.0,223,0,220
5064,-7.0,400,0,393
5065,-4.0,400,0,396
5066,-4.0,378,0,374
5067,-2.0,400,0,398
5068,-2.0,400,0,398
5069,-6.0,400,0,394
5070,-2.0,400,0,398
5071,-2.0,400,0,398
5072,-2.0,181,0,179
5073,-6.0,400,0,394
5074,-3.0,400,0,397
5075,-3.0,400,0,397
5076,-1.0,400,0,399
5077,-2.0,400,0,398
5078,-4.0,400,0,396
5079,-3.0,400,0,397
5080,-9.0,400,0,391
5081,-2.0,400,0,398
5082,-8.0,400,0,392
5083,-4.0,400,0,396
5084,-3.0,400,0,397
5085,-5.0,324,0,319
5086,-11.0,400,0,389
5087,-8.0,400,0,392
5088,-4.0,400,0,396
5089,-3.0,400,0,397
5090,-2.0,400,0,398
5091,-8.0,314,0,306
5092,-3.0,400,0,397
5093,-11.0,400,0,389
5094,-3.0,282,0,279
5095,-6.0,400,0,394
5096,-20.0,400,0,380
5097,-6.0,400,0,394
5098,-4.0,400,0,396
5099,-5.0,400,0,395
5100,-2.0,400,0,398
5101,-2.0,186,0,184
5102,-3.0,400,0,397
5103,-6.0,400,0,394
5104,-4.0,400,0,396
5105,-13.0,400,0,387
5106,-9.0,400,0,391
5107,-6.0,400,0,394
5108,-2.0,400,0,398
5109,-5.0,400,0,395
5110,-3.0,400,0,397
5111,-3.0,208,0,205
5112,-2.0,400,0,398
5113,-6.0,400,0,394
5114,-3.0,400,0,397
5115,-3.0,400,0,397
5116,-11.0,400,0,389
5117,-3.0,400,0,397
5118,-2.0,400,0,398
5119,-6.0,400,0,394
5120,-3.0,400,0,397
5121,-3.0,400,0,397
5122,-2.0,400,0,398
5123,-3.0,365,0,362
5124,-5.0,400,0,395
5125,-5.0,400,0,395
5126,-5.0,400,0,395
5127,-4.0,400,0,396
5128,-3.0,204,0,201
5129,-4.0,400,0,396
5130,-3.0,400,0,397
5131,-8.0,400,0,392
5132,-2.0,129,0,127
5133,-4.0,400,0,396
5134,-2.0,400,0,398
5135,-3.0,343,0,340
5136,-10.0,400,0,390
5137,-2.0,107,0,105
5138,-2.0,400,0,398
5139,-2.0,400,0,398
5140,-3.0,400,0,397
5141,-7.0,400,0,393
5142,-3.0,400,0,397
5143,-10.0,400,0,390
5144,-3.0,400,0,397
5145,-7.0,400,0,393
5146,-3.0,275,0,272
5147,-2.0,400,0,398
5148,-11.0,400,0,389
5149,-3.0,400,0,397
5150,-3.0,264,0,261
5151,-2.0,400,0,398
5152,-6.0,400,0,394
5153,-6.0,345,0,339
5154,-19.0,400,0,381
5155,-2.0,400,0,398
5156,-3.0,400,0,397
5157,-1.0,400,0,399
5158,-3.0,318,0,315
5159,-5.0,400,0,395
5160,-7.0,400,0,393
5161,-4.0,288,0,284
5162,-2.0,400,0,398
5163,-3.0,400,0,397
5164,-4.0,400,0,396
5165,-3.0,344,0,341
5166,-3.0,400,0,397
5167,-1.0,400,0,399
5168,-10.0,400,0,390
5169,-6.0,400,0,394
5170,-11.0,400,0,389
5171,-5.0,280,0,275
5172,-11.0,400,0,389
5173,-5.0,368,0,363
5174,-12.0,400,0,388
5175,-1.0,400,0,399
5176,-6.0,400,0,394
5177,-2.0,400,0,398
5178,-2.0,214,0,212
5179,-5.0,400,0,395
5180,-10.0,400,0,390
5181,-3.0,347,0,344
5182,-3.0,400,0,397
5183,-3.0,400,0,397
5184,-3.0,400,0,397
5185,-1.0,400,0,399
5186,-2.0,400,0,398
5187,-4.0,400,0,396
5188,-2.0,400,0,398
5189,-3.0,400,0,397
5190,-4.0,400,0,396
5191,-3.0,400,0,397
5192,-3.0,400,0,397
5193,-3.0,400,0,397
5194,-2.0,400,0,398
5195,-6.0,400,0,394
5196,-2.0,400,0,398
5197,-10.0,400,0,390
5198,-3.0,400,0,397
5199,-3.0,400,0,397
5200,-2.0,400,0,398
5201,-8.0,400,0,392
5202,-4.0,400,0,396
5203,-4.0,400,0,396
5204,-3.0,400,0,397
5205,-6.0,400,0,394
5206,-11.0,375,0,364
5207,-6.0,400,0,394
5208,-3.0,400,0,397
5209,-3.0,400,0,397
5210,-6.0,206,0,200
5211,-2.0,400,0,398
5212,-3.0,400,0,397
5213,-3.0,400,0,397
5214,-3.0,400,0,397
5215,-5.0,400,0,395
5216,-7.0,400,0,393
5217,-5.0,400,0,395
5218,-2.0,400,0,398
5219,-4.0,400,0,396
5220,-4.0,175,0,171
5221,-5.0,400,0,395
5222,-3.0,171,0,168
5223,-3.0,400,0,397
5224,-7.0,400,0,393
5225,-3.0,400,0,397
5226,-3.0,400,0,397
5227,-6.0,400,0,394
5228,-3.0,400,0,397
5229,-3.0,400,0,397
5230,-2.0,400,0,398
5231,-3.0,219,0,216
5232,-5.0,400,0,395
5233,-4.0,400,0,396
5234,-3.0,272,0,269
5235,-2.0,400,0,398
5236,-5.0,400,0,395
5237,-7.0,400,0,393
5238,-3.0,400,0,397
5239,-4.0,400,0,396
5240,-1.0,400,0,399
5241,-2.0,400,0,398
5242,-5.0,400,0,395
5243,-3.0,400,0,397
5244,-12.0,400,0,388
5245,-5.0,400,0,395
5246,-2.0,400,0,398
5247,-7.0,400,0,393
5248,-6.0,400,0,394
5249,-11.0,400,0,389
5250,-3.0,400,0,397
5251,-11.0,400,0,389
5252,-3.0,400,0,397
5253,-3.0,400,0,397
5254,-3.0,191,0,188
5255,-5.0,400,0,395
5256,-3.0,400,0,397
5257,-2.0,313,0,311
5258,-3.0,400,0,397
5259,-3.0,400,0,397
5260,-6.0,400,0,394
5261,-1.0,400,0,399
5262,-3.0,400,0,397
5263,-2.0,400,0,398
5264,-3.0,400,0,397
5265,-6.0,400,0,394
5266,-3.0,400,0,397
5267,-2.0,115,0,113
5268,-2.0,371,0,369
5269,-4.0,400,0,396
5270,-5.0,334,0,329
5271,-2.0,400,0,398
5272,-3.0,400,0,397
5273,-3.0,400,0,397
5274,-1.0,400,0,399
5275,-3.0,400,0,397
5276,-10.0,373,0,363
5277,-5.0,400,0,395
5278,-1.0,400,0,399
5279,-2.0,168,0,166
5280,-3.0,400,0,397
5281,-5.0,334,0,329
5282,-4.0,400,0,396
5283,-2.0,400,0,398
5284,-2.0,400,0,398
5285,-2.0,400,0,398
5286,-9.0,400,0,391
5287,-2.0,400,0,398
5288,-5.0,400,0,395
5289,-2.0,315,0,313
5290,-3.0,400,0,397
5291,-2.0,400,0,398
5292,-6.0,400,0,394
5293,-3.0,295,0,292
5294,-4.0,311,0,307
5295,-4.0,400,0,396
5296,-10.0,400,0,390
5297,-16.0,400,0,384
5298,-3.0,400,0,397
5299,-7.0,400,0,393
5300,-4.0,400,0,396
5301,-3.0,391,0,388
5302,-5.0,400,0,395
5303,-3.0,400,0,397
5304,-3.0,400,0,397
5305,-2.0,193,0,191
5306,-4.0,400,0,396
5307,-4.0,400,0,396
5308,-3.0,400,0,397
5309,-3.0,400,0,397
5310,-8.0,400,0,392
5311,-6.0,400,0,394
5312,-2.0,400,0,398
5313,-2.0,400,0,398
5314,-5.0,400,0,395
5315,-5.0,400,0,395
5316,-3.0,291,0,288
5317,-3.0,305,0,302
5318,-2.0,400,0,398
5319,-2.0,400,0,398
5320,-2.0,400,0,398
5321,-2.0,400,0,398
5322,-3.0,386,0,383
5323,-2.0,400,0,398
5324,-5.0,400,0,395
5325,-15.0,400,0,385
5326,-4.0,400,0,396
5327,-2.0,400,0,398
5328,-3.0,131,0,128
5329,-6.0,328,0,322
5330,-2.0,400,0,398
5331,-5.0,400,0,395
5332,-2.0,271,0,269
5333,-6.0,400,0,394
5334,-4.0,400,0,396
5335,-9.0,400,0,391
5336,-2.0,400,0,398
5337,-3.0,400,0,397
5338,-3.0,319,0,316
5339,-5.0,329,0,324
5340,-9.0,400,0,391
5341,-2.0,346,0,344
5342,-5.0,400,0,395
5343,-6.0,400,0,394
5344,-4.0,400,0,396
5345,-2.0,400,0,398
5346,-4.0,400,0,396
5347,-7.0,367,0,360
5348,-8.0,400,0,392
5349,-11.0,400,0,389
5350,-4.0,400,0,396
5351,-6.0,400,0,394
5352,-4.0,400,0,396
5353,-2.0,400,0,398
5354,-18.0,400,0,382
5355,-8.0,400,0,392
5356,-2.0,400,0,398
5357,-2.0,400,0,398
5358,-2.0,400,0,398
5359,-3.0,163,0,160
5360,-4.0,400,0,396
5361,-6.0,400,0,394
5362,-7.0,306,0,299
5363,-2.0,400,0,398
5364,-7.0,400,0,393
5365,-6.0,400,0,394
5366,-6.0,400,0,394
5367,-5.0,400,0,395
5368,-4.0,400,0,396
5369,-3.0,301,0,298
5370,-6.0,400,0,394
5371,-6.0,400,0,394
5372,-2.0,400,0,398
5373,-4.0,310,0,306
5374,-6.0,400,0,394
5375,-4.0,400,0,396
5376,-1.0,400,0,399
5377,-4.0,400,0,396
5378,-5.0,400,0,395
5379,-4.0,400,0,396
5380,-4.0,400,0,396
5381,-4.0,400,0,396
5382,-2.0,400,0,398
5383,-4.0,400,0,396
5384,-4.0,400,0,396
5385,-4.0,400,0,396
5386,-2.0,400,0,398
5387,-4.0,400,0,396
5388,-4.0,400,0,396
5389,-8.0,400,0,392
5390,-1.0,400,0,399
5391,-2.0,400,0,398
5392,-4.0,400,0,396
5393,-4.0,400,0,396
5394,-3.0,400,0,397
5395,-7.0,400,0,393
5396,-8.0,400,0,392
5397,-2.0,220,0,218
5398,-2.0,129,0,127
5399,-2.0,400,0,398
5400,-5.0,400,0,395
5401,-4.0,400,0,396
5402,-15.0,400,0,385
5403,-3.0,400,0,397
5404,-10.0,400,0,390
5405,-3.0,400,0,397
5406,-2.0,271,0,269
5407,-3.0,400,0,397
5408,-3.0,400,0,397
5409,-12.0,400,0,388
5410,-4.0,400,0,396
5411,-4.0,400,0,396
5412,-3.0,400,0,397
5413,-4.0,400,0,396
5414,-3.0,348,0,345
5415,-5.0,400,0,395
5416,-5.0,400,0,395
5417,-5.0,400,0,395
5418,-3.0,400,0,397
5419,-5.0,400,0,395
5420,-4.0,400,0,396
5421,-7.0,400,0,393
5422,-5.0,400,0,395
5423,-3.0,400,0,397
5424,-3.0,312,0,309
5425,-2.0,204,0,202
5426,-3.0,331,0,328
5427,-7.0,400,0,393
5428,-1.0,400,0,399
5429,-5.0,400,0,395
5430,-9.0,400,0,391
5431,-2.0,400,0,398
5432,-7.0,400,0,393
5433,-2.0,156,0,154
5434,-6.0,400,0,394
5435,-9.0,336,0,327
5436,-5.0,400,0,395
5437,-3.0,400,0,397
5438,-5.0,400,0,395
5439,-6.0,400,0,394
5440,-6.0,400,0,394
5441,-5.0,400,0,395
5442,-6.0,400,0,394
5443,-15.0,400,0,385
5444,-7.0,400,0,393
5445,-2.0,152,0,150
5446,-2.0,400,0,398
5447,-6.0,400,0,394
5448,-4.0,400,0,396
5449,-4.0,312,0,308
5450,-3.0,313,0,310
5451,-4.0,400,0,396
5452,-4.0,400,0,396
5453,-3.0,400,0,397
5454,-4.0,400,0,396
5455,-5.0,400,0,395
5456,-5.0,400,0,395
5457,-3.0,400,0,397
5458,-3.0,400,0,397
5459,-4.0,400,0,396
5460,-8.0,400,0,392
5461,-1.0,400,0,399
5462,-3.0,330,0,327
5463,-6.0,400,0,394
5464,-9.0,400,0,391
5465,-2.0,330,0,328
5466,-12.0,400,0,388
5467,-2.0,400,0,398
5468,-2.0,224,0,222
5469,-7.0,400,0,393
5470,-2.0,118,0,116
5471,-4.0,400,0,396
5472,-2.0,400,0,398
5473,-3.0,400,0,397
5474,-3.0,400,0,397
5475,-5.0,383,0,378
5476,-4.0,342,0,338
5477,-7.0,400,0,393
5478,-4.0,400,0,396
5479,-3.0,289,0,286
5480,-5.0,400,0,395
5481,-4.0,400,0,396
5482,-6.0,400,0,394
5483,-2.0,299,0,297
5484,-3.0,230,0,227
5485,-7.0,400,0,393
5486,-2.0,260,0,258
5487,-1.0,400,0,399
5488,-6.0,357,0,351
5489,-3.0,400,0,397
5490,-6.0,400,0,394
5491,-1.0,400,0,399
5492,-7.0,400,0,393
5493,-5.0,400,0,395
5494,-4.0,400,0,396
5495,-4.0,400,0,396
5496,-6.0,400,0,394
5497,-6.0,400,0,394
5498,-4.0,400,0,396
5499,-4.0,400,0,396
5500,-2.0,400,0,398
5501,-4.0,400,0,396
5502,-5.0,400,0,395
5503,-1.0,400,0,399
5504,-3.0,358,0,355
5505,-7.0,400,0,393
5506,-2.0,186,0,184
5507,-6.0,400,0,394
5508,-2.0,386,0,384
5509,-6.0,400,0,394
5510,-12.0,400,0,388
5511,-2.0,203,0,201
5512,-4.0,400,0,396
5513,-3.0,218,0,215
5514,-7.0,400,0,393
5515,-5.0,400,0,395
5516,-1.0,400,0,399
5517,-5.0,209,0,204
5518,-11.0,400,0,389
5519,-3.0,400,0,397
5520,-2.0,400,0,398
5521,-5.0,400,0,395
5522,-7.0,400,0,393
5523,-7.0,400,0,393
5524,-3.0,358,0,355
5525,-3.0,339,0,336
5526,-4.0,400,0,396
5527,-4.0,400,0,396
5528,-4.0,400,0,396
5529,-3.0,400,0,397
5530,-7.0,400,0,393
5531,-4.0,400,0,396
5532,-9.0,400,0,391
5533,-2.0,400,0,398
5534,-2.0,400,0,398
5535,-4.0,400,0,396
5536,-3.0,400,0,397
5537,-4.0,400,0,396
5538,-8.0,400,0,392
5539,-5.0,400,0,395
5540,-2.0,400,0,398
5541,-6.0,400,0,394
5542,-2.0,400,0,398
5543,-5.0,400,0,395
5544,-1.0,400,0,399
5545,-3.0,400,0,397
5546,-5.0,400,0,395
5547,-11.0,400,0,389
5548,-7.0,400,0,393
5549,-2.0,345,0,343
5550,-3.0,400,0,397
5551,-6.0,400,0,394
5552,-11.0,400,0,389
5553,-11.0,400,0,389
5554,-7.0,400,0,393
5555,-2.0,400,0,398
5556,-7.0,400,0,393
5557,-2.0,117,0,115
5558,-3.0,400,0,397
5559,-8.0,400,0,392
5560,-2.0,400,0,398
5561,-5.0,400,0,395
5562,-3.0,259,0,256
5563,-4.0,400,0,396
5564,-6.0,400,0,394
5565,-4.0,400,0,396
5566,-5.0,400,0,395
5567,-2.0,235,0,233
5568,-2.0,400,0,398
5569,-3.0,400,0,397
5570,-4.0,400,0,396
5571,-3.0,400,0,397
5572,-2.0,400,0,398
5573,-4.0,400,0,396
5574,-2.0,400,0,398
5575,-4.0,400,0,396
5576,-7.0,400,0,393
5577,-3.0,400,0,397
5578,-2.0,400,0,398
5579,-4.0,400,0,396
5580,-3.0,143,0,140
5581,-3.0,400,0,397
5582,-5.0,400,0,395
5583,-6.0,400,0,394
5584,-2.0,400,0,398
5585,-6.0,400,0,394
5586,-3.0,241,0,238
5587,-5.0,400,0,395
5588,-3.0,262,0,259
5589,-7.0,400,0,393
5590,-2.0,400,0,398
5591,-6.0,400,0,394
5592,-4.0,181,0,177
5593,-2.0,400,0,398
5594,-1.0,400,0,399
5595,-8.0,400,0,392
5596,-6.0,400,0,394
5597,-11.0,400,0,389
5598,-4.0,400,0,396
5599,-3.0,248,0,245
5600,-4.0,400,0,396
5601,-4.0,400,0,396
5602,-8.0,400,0,392
5603,-3.0,400,0,397
5604,-1.0,400,0,399
5605,-6.0,385,0,379
5606,-3.0,281,0,278
5607,-2.0,400,0,398
5608,-2.0,245,0,243
5609,-6.0,400,0,394
5610,-3.0,400,0,397
5611,-6.0,400,0,394
5612,-10.0,400,0,390
5613,-3.0,200,0,197
5614,-8.0,400,0,392
5615,-7.0,400,0,393
5616,-3.0,400,0,397
5617,-5.0,400,0,395
5618,-5.0,400,0,395
5619,-3.0,380,0,377
5620,-11.0,400,0,389
5621,-6.0,400,0,394
5622,-2.0,400,0,398
5623,-3.0,400,0,397
5624,-2.0,400,0,398
5625,-5.0,400,0,395
5626,-6.0,400,0,394
5627,-3.0,362,0,359
5628,-4.0,400,0,396
5629,-9.0,400,0,391
5630,-11.0,400,0,389
5631,-3.0,400,0,397
5632,-2.0,400,0,398
5633,-2.0,400,0,398
5634,-3.0,400,0,397
5635,-5.0,400,0,395
5636,-3.0,400,0,397
5637,-9.0,400,0,391
5638,-8.0,400,0,392
5639,-4.0,400,0,396
5640,-4.0,400,0,396
5641,-4.0,400,0,396
5642,-2.0,400,0,398
5643,-6.0,400,0,394
5644,-4.0,400,0,396
5645,-5.0,400,0,395
5646,-3.0,149,0,146
5647,-7.0,400,0,393
5648,-3.0,400,0,397
5649,-2.0,206,0,204
5650,-3.0,201,0,198
5651,-6.0,400,0,394
5652,-5.0,400,0,395
5653,-2.0,230,0,228
5654,-9.0,400,0,391
5655,-2.0,400,0,398
5656,-4.0,400,0,396
5657,-5.0,400,0,395
5658,-2.0,400,0,398
5659,-3.0,400,0,397
5660,-1.0,400,0,399
5661,-2.0,196,0,194
5662,-6.0,400,0,394
5663,-8.0,400,0,392
5664,-3.0,400,0,397
5665,-8.0,400,0,392
5666,-5.0,158,0,153
5667,-6.0,400,0,394
5668,-3.0,388,0,385
5669,-7.0,400,0,393
5670,-3.0,400,0,397
5671,-2.0,400,0,398
5672,-3.0,400,0,397
5673,-6.0,400,0,394
5674,-2.0,400,0,398
5675,-4.0,400,0,396
5676,-7.0,400,0,393
5677,-10.0,400,0,390
5678,-2.0,400,0,398
5679,-2.0,205,0,203
5680,-3.0,354,0,351
5681,-2.0,400,0,398
5682,-7.0,400,0,393
5683,-2.0,400,0,398
5684,-10.0,400,0,390
5685,-4.0,400,0,396
5686,-6.0,400,0,394
5687,-2.0,400,0,398
5688,-2.0,400,0,398
5689,-4.0,400,0,396
5690,-10.0,400,0,390
5691,-7.0,400,0,393
5692,-6.0,400,0,394
5693,-7.0,400,0,393
5694,-3.0,292,0,289
5695,-2.0,213,0,211
5696,-5.0,400,0,395
5697,-2.0,400,0,398
5698,-4.0,400,0,396
5699,-7.0,400,0,393
5700,-1.0,400,0,399
5701,-5.0,400,0,395
5702,-3.0,400,0,397
5703,-3.0,368,0,365
5704,-6.0,400,0,394
5705,-2.0,400,0,398
5706,-4.0,400,0,396
5707,-8.0,400,0,392
5708,-5.0,400,0,395
5709,-4.0,400,0,396
5710,-2.0,400,0,398
5711,-5.0,400,0,395
5712,-7.0,400,0,393
5713,-7.0,400,0,393
5714,-7.0,400,0,393
5715,-4.0,400,0,396
5716,-6.0,400,0,394
5717,-5.0,400,0,395
5718,-10.0,400,0,390
5719,-4.0,400,0,396
5720,-2.0,400,0,398
5721,-2.0,249,0,247
5722,-10.0,400,0,390
5723,-10.0,400,0,390
5724,-7.0,400,0,393
5725,-7.0,400,0,393
5726,-8.0,400,0,392
5727,-3.0,400,0,397
5728,-2.0,400,0,398
5729,-3.0,400,0,397
5730,-3.0,400,0,397
5731,-2.0,400,0,398
5732,-2.0,400,0,398
5733,-3.0,400,0,397
5734,-8.0,400,0,392
5735,-4.0,400,0,396
5736,-2.0,262,0,260
5737,-8.0,400,0,392
5738,-4.0,400,0,396
5739,-5.0,400,0,395
5740,-2.0,400,0,398
5741,-5.0,400,0,395
5742,-3.0,308,0,305
5743,-9.0,400,0,391
5744,-4.0,400,0,396
5745,-8.0,400,0,392
5746,-18.0,400,0,382
5747,-5.0,400,0,395
5748,-6.0,400,0,394
5749,-7.0,400,0,393
5750,-4.0,400,0,396
5751,-2.0,400,0,398
5752,-5.0,400,0,395
5753,-8.0,400,0,392
5754,-5.0,400,0,395
5755,-2.0,400,0,398
5756,-8.0,400,0,392
5757,-3.0,400,0,397
5758,-2.0,400,0,398
5759,-10.0,400,0,390
5760,-6.0,400,0,394
5761,-4.0,160,0,156
5762,-6.0,400,0,394
5763,-3.0,400,0,397
5764,-10.0,400,0,390
5765,-3.0,400,0,397
5766,-5.0,400,0,395
5767,-2.0,400,0,398
5768,-2.0,268,0,266
5769,-5.0,400,0,395
5770,-8.0,400,0,392
5771,-5.0,400,0,395
5772,-3.0,400,0,397
5773,-2.0,400,0,398
5774,-3.0,148,0,145
5775,-2.0,379,0,377
5776,-7.0,400,0,393
5777,-12.0,400,0,388
5778,-5.0,400,0,395
5779,-5.0,400,0,395
5780,-3.0,400,0,397
5781,-4.0,400,0,396
5782,-2.0,400,0,398
5783,-2.0,226,0,224
5784,-5.0,400,0,395
5785,-3.0,311,0,308
5786,-1.0,400,0,399
5787,-9.0,400,0,391
5788,-7.0,400,0,393
5789,-7.0,400,0,393
5790,-3.0,400,0,397
5791,-4.0,400,0,396
5792,-4.0,400,0,396
5793,-5.0,400,0,395
5794,-3.0,400,0,397
5795,-4.0,400,0,396
5796,-3.0,163,0,160
5797,-4.0,199,0,195
5798,-3.0,272,0,269
5799,-3.0,217,0,214
5800,-5.0,400,0,395
5801,-2.0,261,0,259
5802,-2.0,201,0,199
5803,-3.0,400,0,397
5804,-1.0,400,0,399
5805,-6.0,400,0,394
5806,-5.0,400,0,395
5807,-1.0,400,0,399
5808,-2.0,400,0,398
5809,-1.0,400,0,399
5810,-5.0,400,0,395
5811,-5.0,400,0,395
5812,-9.0,400,0,391
5813,-2.0,400,0,398
5814,-10.0,400,0,390
5815,-4.0,400,0,396
5816,-8.0,400,0,392
5817,-5.0,400,0,395
5818,-3.0,400,0,397
5819,-1.0,400,0,399
5820,-3.0,400,0,397
5821,-8.0,400,0,392
5822,-9.0,400,0,391
5823,-4.0,400,0,396
5824,-2.0,400,0,398
5825,-3.0,400,0,397
5826,-7.0,400,0,393
5827,-2.0,173,0,171
5828,-3.0,400,0,397
5829,-6.0,400,0,394
5830,-2.0,400,0,398
5831,-3.0,400,0,397
5832,-3.0,400,0,397
5833,-2.0,400,0,398
5834,-8.0,400,0,392
5835,-4.0,400,0,396
5836,-6.0,400,0,394
5837,-5.0,400,0,395
5838,-1.0,400,0,399
5839,-3.0,400,0,397
5840,-3.0,400,0,397
5841,-2.0,400,0,398
5842,-2.0,400,0,398
5843,-2.0,400,0,398
5844,-10.0,400,0,390
5845,-3.0,400,0,397
5846,-7.0,400,0,393
5847,-2.0,209,0,207
5848,-2.0,400,0,398
5849,-2.0,400,0,398
5850,-3.0,400,0,397
5851,-6.0,400,0,394
5852,-7.0,400,0,393
5853,-11.0,400,0,389
5854,-4.0,400,0,396
5855,-4.0,400,0,396
5856,-4.0,400,0,396
5857,-2.0,322,0,320
5858,-6.0,400,0,394
5859,-5.0,400,0,395
5860,-2.0,400,0,398
5861,-2.0,400,0,398
5862,-2.0,225,0,223
5863,-8.0,400,0,392
5864,-3.0,356,0,353
5865,-3.0,400,0,397
5866,-2.0,150,0,148
5867,-3.0,400,0,397
5868,-4.0,400,0,396
5869,-5.0,400,0,395
5870,-3.0,400,0,397
5871,-1.0,400,0,399
5872,-3.0,258,0,255
5873,-2.0,400,0,398
5874,-7.0,400,0,393
5875,-3.0,277,0,274
5876,-4.0,400,0,396
5877,-6.0,400,0,394
5878,-3.0,400,0,397
5879,-3.0,388,0,385
5880,-2.0,186,0,184
5881,-3.0,400,0,397
5882,-3.0,400,0,397
5883,-4.0,400,0,396
5884,-3.0,400,0,397
5885,-4.0,400,0,396
5886,-2.0,400,0,398
5887,-3.0,400,0,397
5888,-2.0,266,0,264
5889,-5.0,387,0,382
5890,-3.0,400,0,397
5891,-4.0,289,0,285
5892,-6.0,400,0,394
5893,-4.0,400,0,396
5894,-2.0,156,0,154
5895,-5.0,400,0,395
5896,-5.0,400,0,395
5897,-2.0,150,0,148
5898,-4.0,400,0,396
5899,-3.0,245,0,242
5900,-2.0,248,0,246
5901,-1.0,400,0,399
5902,-3.0,400,0,397
5903,-2.0,400,0,398
5904,-2.0,197,0,195
5905,-4.0,309,0,305
5906,-3.0,240,0,237
5907,-4.0,400,0,396
5908,-6.0,383,0,377
5909,-3.0,400,0,397
5910,-2.0,400,0,398
5911,-1.0,400,0,399
5912,-1.0,400,0,399
5913,-4.0,400,0,396
5914,-4.0,239,0,235
5915,-1.0,400,0,399
5916,-6.0,362,0,356
5917,-2.0,194,0,192
5918,-5.0,400,0,395
5919,-6.0,324,0,318
5920,-3.0,400,0,397
5921,-3.0,400,0,397
5922,-3.0,400,0,397
5923,-4.0,400,0,396
5924,-2.0,257,0,255
5925,-2.0,400,0,398
5926,-4.0,400,0,396
5927,-4.0,400,0,396
5928,-2.0,400,0,398
5929,-8.0,400,0,392
5930,-2.0,125,0,123
5931,-3.0,400,0,397
5932,-2.0,400,0,398
5933,-5.0,400,0,395
5934,-3.0,400,0,397
5935,-6.0,320,0,314
5936,-6.0,400,0,394
5937,-2.0,400,0,398
5938,-2.0,400,0,398
5939,-7.0,400,0,393
5940,-3.0,334,0,331
5941,-4.0,400,0,396
5942,-2.0,302,0,300
5943,-2.0,400,0,398
5944,-3.0,400,0,397
5945,-2.0,314,0,312
5946,-2.0,400,0,398
5947,-5.0,400,0,395
5948,-1.0,400,0,399
5949,-3.0,400,0,397
5950,-4.0,400,0,396
5951,-6.0,400,0,394
5952,-5.0,400,0,395
5953,-5.0,400,0,395
5954,-4.0,400,0,396
5955,-4.0,395,0,391
5956,-2.0,400,0,398
5957,-10.0,400,0,390
5958,-2.0,149,0,147
5959,-2.0,400,0,398
5960,-2.0,136,0,134
5961,-3.0,332,0,329
5962,-2.0,400,0,398
5963,-10.0,400,0,390
5964,-3.0,400,0,397
5965,-6.0,400,0,394
5966,-14.0,400,0,386
5967,-7.0,400,0,393
5968,-4.0,400,0,396
5969,-2.0,400,0,398
5970,-4.0,400,0,396
5971,-10.0,400,0,390
5972,-5.0,400,0,395
5973,-2.0,212,0,210
5974,-3.0,400,0,397
5975,-7.0,400,0,393
5976,-2.0,400,0,398
5977,-5.0,400,0,395
5978,-2.0,400,0,398
5979,-10.0,400,0,390
5980,-8.0,400,0,392
5981,-3.0,400,0,397
5982,-4.0,344,0,340
5983,-10.0,400,0,390
5984,-4.0,400,0,396
5985,-5.0,386,0,381
5986,-2.0,400,0,398
5987,-4.0,400,0,396
5988,-11.0,400,0,389
5989,-2.0,313,0,311
5990,-5.0,358,0,353
5991,-2.0,400,0,398
5992,-1.0,400,0,399
5993,-3.0,400,0,397
5994,-3.0,400,0,397
5995,-7.0,400,0,393
5996,-6.0,400,0,394
5997,-3.0,400,0,397
5998,-1.0,400,0,399
5999,-3.0,400,0,397
6000,-2.0,400,0,398
6001,-4.0,400,0,396
6002,-4.0,400,0,396
6003,-6.0,400,0,394
6004,-2.0,400,0,398
6005,-3.0,307,0,304
6006,-5.0,366,0,361
6007,-2.0,176,0,174
6008,-4.0,400,0,396
6009,-9.0,400,0,391
6010,-3.0,400,0,397
6011,-3.0,399,0,396
6012,-6.0,398,0,392
6013,-6.0,400,0,394
6014,-2.0,135,0,133
6015,-2.0,400,0,398
6016,-2.0,311,0,309
