Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
3531,-1569.0,645,105,1
3532,-1491.0,621,99,1
3533,-1833.0,738,124,1
3534,-1427.0,647,89,1
3535,-1372.0,610,87,1
3536,-1601.0,713,101,1
3537,-1707.0,720,112,1
3538,-1484.0,560,105,1
3539,-1328.0,539,90,1
3540,-1987.0,847,129,1
3541,-354.0,168,23,1
3542,-1057.0,466,68,1
3543,-1512.0,570,107,1
3544,-2377.0,1000,153,0
3545,-1470.0,582,101,1
3546,-1688.0,638,119,1
3547,-1321.0,595,83,1
3548,-900.0,363,62,1
3549,-1530.0,597,106,1
3550,-2312.0,920,157,1
3551,-2485.0,1000,165,0
3552,-1735.0,667,121,1
3553,-2302.0,946,153,1
3554,-2386.0,1000,154,0
3555,-975.0,366,70,1
3556,-1345.0,556,90,1
3557,-2350.0,1000,150,0
3558,-1106.0,479,72,1
3559,-2126.0,824,147,1
3560,-1314.0,543,88,1
3561,-2377.0,1000,153,0
3562,-923.0,431,57,1
3563,-1123.0,406,82,1
3564,-1384.0,595,90,1
3565,-1254.0,465,90,1
3566,-1419.0,594,94,1
3567,-1212.0,540,77,1
3568,-906.0,387,60,1
3569,-2476.0,1000,164,0
3570,-1595.0,680,104,1
3571,-733.0,277,53,1
3572,-892.0,337,64,1
3573,-2391.0,963,161,1
3574,-1792.0,688,125,1
3575,-1689.0,684,114,1
3576,-2358.0,993,154,1
3577,-1226.0,482,85,1
3578,-2323.0,1000,147,0
3579,-2224.0,1000,136,0
3580,-1980.0,777,136,1
3581,-1026.0,399,72,1
3582,-1003.0,439,65,1
3583,-960.0,387,66,1
3584,-1490.0,620,99,1
3585,-576.0,228,41,1
3586,-1805.0,818,112,1
3587,-968.0,377,68,1
3588,-1688.0,692,113,1
3589,-1829.0,761,121,1
3590,-1320.0,558,87,1
3591,-2425.0,961,165,1
3592,-1687.0,700,112,1
3593,-866.0,365,58,1
3594,-2382.0,954,161,1
3595,-1156.0,439,82,1
3596,-1098.0,435,76,1
3597,-1487.0,635,97,1
3598,-1528.0,595,106,1
3599,-1528.0,658,99,1
3600,-2409.0,999,159,1
3601,-1442.0,581,98,1
3602,-1558.0,652,103,1
3603,-1037.0,401,73,1
3604,-1220.0,467,86,1
3605,-2476.0,1000,164,0
3606,-1083.0,411,77,1
3607,-2404.0,1000,156,0
3608,-765.0,318,52,1
3609,-1167.0,522,74,1
3610,-1063.0,391,77,1
3611,-1701.0,804,102,1
3612,-1253.0,509,85,1
3613,-1231.0,523,81,1
3614,-1165.0,511,75,1
3615,-2404.0,1000,156,0
3616,-2413.0,1000,157,0
3617,-1187.0,452,84,1
3618,-1038.0,384,75,1
3619,-2398.0,997,158,1
3620,-925.0,397,61,1
3621,-1703.0,707,113,1
3622,-1705.0,682,116,1
3623,-1071.0,489,67,1
3624,-1112.0,404,81,1
3625,-2255.0,926,150,1
3626,-2494.0,1000,166,0
3627,-2386.0,1000,154,0
3628,-1002.0,384,71,1
3629,-873.0,336,62,1
3630,-2323.0,1000,147,0
3631,-1673.0,731,107,1
3632,-658.0,265,46,1
3633,-2620.0,1000,180,0
3634,-2150.0,947,136,1
3635,-1283.0,566,82,1
3636,-1304.0,560,85,1
3637,-698.0,260,51,1
3638,-2422.0,1000,158,0
3639,-1130.0,467,76,1
3640,-1543.0,610,106,1
3641,-2449.0,1000,161,0
3642,-1744.0,667,122,1
3643,-933.0,405,61,1
3644,-1421.0,605,93,1
3645,-323.0,137,23,1
3646,-2413.0,1000,157,0
3647,-854.0,353,58,1
3648,-1427.0,611,93,1
3649,-2314.0,1000,146,0
3650,-1236.0,483,86,1
3651,-2422.0,1000,158,0
3652,-1459.0,562,102,1
3653,-2029.0,790,140,1
3654,-673.0,244,50,1
3655,-1233.0,507,83,1
3656,-2341.0,1000,149,0
3657,-1275.0,504,88,1
3658,-1757.0,725,117,1
3659,-2323.0,1000,147,0
3660,-1125.0,453,77,1
3661,-927.0,381,63,1
3662,-2080.0,877,136,1
3663,-2433.0,978,164,1
3664,-1112.0,449,76,1
3665,-1381.0,592,90,1
3666,-430.0,172,31,1
3667,-1840.0,754,123,1
3668,-2215.0,1000,135,0
3669,-2404.0,1000,156,0
3670,-580.0,214,43,1
3671,-1499.0,620,100,1
3672,-1476.0,705,88,1
3673,-1402.0,631,88,1
3674,-855.0,318,62,1
3675,-2404.0,1000,156,0
3676,-2016.0,759,142,1
3677,-2395.0,1000,155,0
3678,-1434.0,591,96,1
3679,-1155.0,474,78,1
3680,-1459.0,589,99,1
3681,-1645.0,685,109,1
3682,-1460.0,617,96,1
3683,-1232.0,524,81,1
3684,-418.0,160,31,1
3685,-917.0,362,64,1
3686,-2557.0,1000,173,0
3687,-2280.0,915,154,1
3688,-2440.0,1000,160,0
3689,-2121.0,819,147,1
3690,-455.0,197,31,1
3691,-1404.0,615,90,1
3692,-2340.0,939,158,1
3693,-1074.0,393,78,1
3694,-1689.0,711,111,1
3695,-1593.0,660,106,1
3696,-1342.0,625,82,1
3697,-880.0,343,62,1
3698,-1274.0,494,89,1
3699,-1327.0,592,84,1
3700,-1369.0,553,93,1
3701,-2318.0,935,156,1
3702,-1300.0,628,77,1
3703,-1571.0,674,102,1
3704,-1197.0,525,77,1
3705,-1089.0,453,73,1
3706,-1584.0,660,105,1
3707,-1221.0,468,86,1
3708,-1206.0,462,85,1
3709,-609.0,252,42,1
3710,-937.0,382,64,1
3711,-1398.0,546,97,1
3712,-1053.0,462,68,1
3713,-753.0,297,53,1
3714,-2260.0,904,153,1
3715,-2449.0,1000,161,0
3716,-1085.0,467,71,1
3717,-2395.0,1000,155,0
3718,-2145.0,843,147,1
3719,-2350.0,1000,150,0
3720,-2076.0,801,144,1
3721,-1781.0,740,118,1
3722,-1519.0,640,100,1
3723,-832.0,313,60,1
3724,-1538.0,632,103,1
3725,-2539.0,1000,171,0
3726,-1423.0,553,99,1
3727,-1510.0,622,101,1
3728,-1063.0,418,74,1
3729,-1301.0,557,85,1
3730,-2494.0,1000,166,0
3731,-742.0,286,53,1
3732,-925.0,388,62,1
3733,-1397.0,653,85,1
3734,-1867.0,709,131,1
3735,-920.0,347,66,1
3736,-1415.0,563,97,1
3737,-1720.0,706,115,1
3738,-1438.0,577,98,1
3739,-1059.0,450,70,1
3740,-1607.0,701,103,1
3741,-940.0,385,64,1
3742,-1635.0,675,109,1
3743,-991.0,373,71,1
3744,-2236.0,889,152,1
3745,-2476.0,1000,164,0
3746,-1571.0,620,108,1
3747,-1538.0,614,105,1
3748,-1710.0,705,114,1
3749,-1783.0,733,119,1
3750,-2350.0,1000,150,0
3751,-1932.0,810,127,1
3752,-1240.0,478,87,1
3753,-856.0,373,56,1
3754,-1090.0,391,80,1
3755,-2404.0,1000,156,0
3756,-2395.0,1000,155,0
3757,-1655.0,641,115,1
3758,-907.0,361,63,1
3759,-958.0,376,67,1
3760,-1307.0,545,87,1
3761,-1690.0,730,109,1
3762,-2293.0,928,154,1
3763,-1274.0,521,86,1
3764,-1651.0,691,109,1
3765,-2082.0,807,144,1
3766,-1138.0,466,77,1
3767,-906.0,360,63,1
3768,-2386.0,1000,154,0
3769,-1384.0,559,94,1
3770,-1137.0,429,81,1
3771,-1153.0,445,81,1
3772,-900.0,363,62,1
3773,-1739.0,743,113,1
3774,-1428.0,576,97,1
3775,-1619.0,686,106,1
3776,-1409.0,557,97,1
3777,-727.0,271,53,1
3778,-2314.0,1000,146,0
3779,-2161.0,814,152,1
3780,-1252.0,517,84,1
3781,-1343.0,563,89,1
3782,-1627.0,667,109,1
3783,-1304.0,632,77,1
3784,-1131.0,459,77,1
3785,-1321.0,478,96,1
3786,-2386.0,1000,154,0
3787,-812.0,338,55,1
3788,-1033.0,406,72,1
3789,-1745.0,695,119,1
3790,-1339.0,505,95,1
3791,-1501.0,595,103,1
3792,-965.0,392,66,1
3793,-1722.0,708,115,1
3794,-1358.0,551,92,1
3795,-1894.0,745,130,1
3796,-1528.0,694,95,1
3797,-1199.0,500,80,1
3798,-1731.0,717,115,1
3799,-1742.0,728,115,1
3800,-1582.0,640,107,1
3801,-1250.0,506,85,1
3802,-1231.0,541,79,1
3803,-1700.0,686,115,1
3804,-2029.0,844,134,1
3805,-2422.0,994,161,1
3806,-1311.0,558,86,1
3807,-2620.0,1000,180,0
3808,-2413.0,1000,157,0
3809,-1037.0,419,71,1
3810,-1080.0,408,77,1
3811,-2230.0,865,154,1
3812,-2373.0,999,155,1
3813,-2305.0,904,158,1
3814,-1501.0,649,97,1
3815,-1460.0,599,98,1
3816,-369.0,156,26,1
3817,-1044.0,435,70,1
3818,-2485.0,1000,165,0
3819,-1583.0,632,108,1
3820,-1151.0,515,73,1
3821,-1425.0,555,99,1
3822,-1339.0,568,88,1
3823,-1332.0,552,89,1
3824,-2089.0,823,143,1
3825,-1483.0,622,98,1
3826,-2209.0,871,151,1
3827,-1444.0,592,97,1
3828,-1272.0,474,91,1
3829,-1218.0,483,84,1
3830,-1035.0,444,68,1
3831,-1732.0,709,116,1
3832,-1255.0,475,89,1
3833,-1469.0,626,96,1
3834,-1832.0,701,128,1
3835,-2079.0,840,140,1
3836,-1165.0,421,85,1
3837,-1076.0,413,76,1
3838,-1051.0,442,70,1
3839,-1176.0,513,76,1
3840,-2120.0,953,132,1
3841,-2503.0,1000,167,0
3842,-2431.0,1000,159,0
3843,-1113.0,414,80,1
3844,-1577.0,653,105,1
3845,-2395.0,1000,155,0
3846,-2035.0,778,142,1
3847,-1560.0,699,98,1
3848,-961.0,397,65,1
3849,-2383.0,1000,156,1
3850,-601.0,226,44,1
3851,-2332.0,1000,148,0
3852,-1268.0,551,82,1
3853,-1324.0,580,85,1
3854,-1435.0,628,92,1
3855,-2298.0,951,152,1
3856,-2331.0,984,152,1
3857,-1230.0,549,78,1
3858,-2359.0,1000,151,0
3859,-2449.0,1000,161,0
3860,-1450.0,544,103,1
3861,-2269.0,1000,141,0
3862,-2386.0,1000,154,0
3863,-1166.0,476,79,1
3864,-1907.0,776,128,1
3865,-2129.0,881,141,1
3866,-1610.0,695,104,1
3867,-1331.0,587,85,1
3868,-1243.0,463,89,1
3869,-1934.0,902,117,1
3870,-1327.0,574,86,1
3871,-2350.0,1000,150,0
3872,-2318.0,926,157,1
3873,-2002.0,790,137,1
3874,-1244.0,509,84,1
3875,-2221.0,910,148,1
3876,-162.0,84,11,1
3877,-1085.0,404,78,1
3878,-1396.0,535,98,1
3879,-925.0,415,59,1
3880,-900.0,372,61,1
3881,-2305.0,1000,145,0
3882,-2323.0,1000,147,0
3883,-1901.0,725,133,1
3884,-2422.0,1000,158,0
3885,-2336.0,935,158,1
3886,-2440.0,994,163,1
3887,-2341.0,1000,149,0
3888,-1070.0,434,73,1
3889,-1385.0,587,91,1
3890,-1742.0,719,116,1
3891,-1460.0,563,102,1
3892,-1150.0,424,83,1
3893,-1732.0,673,120,1
3894,-1677.0,735,107,1
3895,-1559.0,608,108,1
3896,-2458.0,1000,162,0
3897,-697.0,277,49,1
3898,-912.0,366,63,1
3899,-1307.0,518,90,1
3900,-2335.0,952,156,1
3901,-2142.0,831,148,1
3902,-1226.0,482,85,1
3903,-2279.0,923,153,1
3904,-2269.0,1000,141,0
3905,-1463.0,692,88,1
3906,-2350.0,1000,150,0
3907,-1061.0,488,66,1
3908,-1726.0,739,112,1
3909,-1950.0,846,125,1
3910,-1013.0,431,67,1
3911,-2314.0,1000,146,0
3912,-1755.0,741,115,1
3913,-686.0,257,50,1
3914,-586.0,229,42,1
3915,-1803.0,690,126,1
3916,-2017.0,760,142,1
3917,-1859.0,818,118,1
3918,-658.0,247,48,1
3919,-646.0,262,45,1
3920,-2053.0,841,137,1
3921,-1340.0,560,89,1
3922,-2296.0,1000,144,0
3923,-1625.0,719,103,1
3924,-2440.0,1000,160,0
3925,-1503.0,597,103,1
3926,-2377.0,1000,153,0
3927,-1582.0,649,106,1
3928,-1169.0,416,86,1
3929,-2494.0,1000,166,0
3930,-1197.0,453,85,1
3931,-2368.0,1000,152,0
3932,-985.0,376,70,1
3933,-1106.0,461,74,1
3934,-2390.0,980,159,1
3935,-1250.0,515,84,1
3936,-947.0,401,63,1
3937,-903.0,339,65,1
3938,-1133.0,452,78,1
3939,-934.0,397,62,1
3940,-1297.0,544,86,1
3941,-1101.0,429,77,1
3942,-2503.0,1000,167,0
3943,-1263.0,519,85,1
3944,-2413.0,1000,157,0
3945,-1216.0,472,85,1
3946,-2330.0,983,152,1
3947,-790.0,316,55,1
3948,-952.0,379,66,1
3949,-1239.0,495,85,1
3950,-1600.0,667,106,1
3951,-1617.0,639,111,1
3952,-2390.0,953,162,1
3953,-1326.0,546,89,1
3954,-1703.0,662,118,1
3955,-1234.0,499,84,1
3956,-1221.0,495,83,1
3957,-2332.0,1000,148,0
3958,-375.0,162,26,1
3959,-2323.0,940,156,1
3960,-669.0,249,49,1
3961,-987.0,414,66,1
3962,-1226.0,446,89,1
3963,-1641.0,681,109,1
3964,-1219.0,466,86,1
3965,-2449.0,1000,161,0
3966,-1471.0,592,100,1
3967,-1584.0,642,107,1
3968,-2253.0,897,153,1
3969,-1395.0,543,97,1
3970,-1323.0,525,91,1
3971,-2359.0,877,167,1
3972,-2440.0,1000,160,0
3973,-1201.0,538,76,1
3974,-2037.0,807,139,1
3975,-2440.0,1000,160,0
3976,-1335.0,510,94,1
3977,-1370.0,563,92,1
3978,-1941.0,720,138,1
3979,-1119.0,438,78,1
3980,-858.0,330,61,1
3981,-1358.0,542,93,1
3982,-949.0,448,58,1
3983,-1098.0,498,69,1
3984,-1058.0,449,70,1
3985,-2432.0,986,163,1
3986,-1232.0,551,78,1
3987,-1663.0,676,112,1
3988,-1221.0,432,90,1
3989,-1360.0,553,92,1
3990,-1191.0,456,84,1
3991,-1459.0,598,98,1
3992,-1144.0,418,83,1
3993,-1318.0,547,88,1
3994,-1815.0,738,122,1
3995,-1490.0,602,101,1
3996,-1651.0,691,109,1
3997,-2398.0,979,160,1
3998,-1840.0,709,128,1
3999,-1364.0,575,90,1
4000,-1604.0,671,106,1
4001,-1432.0,562,99,1
4002,-2377.0,1000,153,0
4003,-1171.0,562,70,1
4004,-591.0,207,45,1
4005,-1783.0,733,119,1
4006,-2016.0,840,133,1
4007,-2413.0,1000,157,0
4008,-861.0,351,59,1
4009,-1110.0,483,72,1
4010,-1268.0,542,83,1
4011,-1166.0,485,78,1
4012,-1807.0,766,118,1
4013,-1099.0,418,78,1
4014,-1656.0,714,107,1
4015,-2413.0,1000,157,0
4016,-2333.0,923,159,1
4017,-2476.0,1000,164,0
4018,-2314.0,1000,146,0
4019,-997.0,415,67,1
4020,-2467.0,1000,163,0
4021,-1329.0,540,90,1
4022,-1236.0,483,86,1
4023,-1506.0,591,104,1
4024,-993.0,402,68,1
4025,-1773.0,687,123,1
4026,-1006.0,361,74,1
4027,-2566.0,1000,174,0
4028,-1131.0,495,73,1
4029,-927.0,363,65,1
4030,-646.0,235,48,1
4031,-2368.0,976,157,1
4032,-1069.0,415,75,1
4033,-2476.0,1000,164,0
4034,-1307.0,554,86,1
4035,-1113.0,450,76,1
4036,-1469.0,581,101,1
4037,-1241.0,506,84,1
4038,-2512.0,1000,168,0
4039,-1464.0,576,101,1
4040,-1803.0,726,122,1
4041,-1422.0,615,92,1
4042,-1096.0,424,77,1
4043,-2389.0,916,166,1
4044,-1132.0,478,75,1
4045,-1505.0,617,101,1
4046,-1363.0,565,91,1
4047,-1827.0,759,121,1
4048,-776.0,284,57,1
4049,-2386.0,1000,154,0
4050,-1423.0,616,92,1
4051,-2440.0,1000,160,0
4052,-500.0,197,36,1
4053,-2404.0,1000,156,0
4054,-1452.0,645,92,1
4055,-1770.0,675,124,1
4056,-2329.0,964,154,1
4057,-1425.0,618,92,1
4058,-1554.0,585,110,1
4059,-1181.0,473,81,1
4060,-1208.0,545,76,1
4061,-1974.0,825,130,1
4062,-762.0,297,54,1
4063,-1195.0,514,78,1
4064,-1701.0,714,112,1
4065,-2341.0,1000,149,0
4066,-1671.0,693,111,1
4067,-1662.0,630,117,1
4068,-1060.0,424,73,1
4069,-1481.0,584,102,1
4070,-1112.0,422,79,1
4071,-2440.0,1000,160,0
4072,-2350.0,1000,150,0
4073,-1064.0,464,69,1
4074,-1261.0,499,87,1
4075,-2244.0,915,150,1
4076,-2103.0,828,144,1
4077,-1506.0,609,102,1
4078,-1354.0,574,89,1
4079,-1665.0,696,110,1
4080,-368.0,146,27,1
4081,-2080.0,823,142,1
4082,-983.0,374,70,1
4083,-1524.0,645,100,1
4084,-1175.0,521,75,1
4085,-1045.0,436,70,1
4086,-1858.0,790,121,1
4087,-2076.0,837,140,1
4088,-2440.0,1000,160,0
4089,-1394.0,551,96,1
4090,-2485.0,1000,165,0
4091,-2300.0,899,158,1
4092,-1378.0,517,98,1
4093,-1591.0,604,112,1
4094,-1492.0,631,98,1
4095,-2458.0,1000,162,0
4096,-1468.0,607,98,1
4097,-1262.0,554,81,1
4098,-1074.0,429,74,1
4099,-2359.0,1000,151,0
4100,-1780.0,667,126,1
4101,-1154.0,428,83,1
4102,-1331.0,578,86,1
4103,-2027.0,851,133,1
4104,-1207.0,454,86,1
4105,-1597.0,619,111,1
4106,-2086.0,847,140,1
4107,-812.0,320,57,1
4108,-1290.0,528,87,1
4109,-2290.0,934,153,1
4110,-1086.0,477,70,1
4111,-1117.0,427,79,1
4112,-1167.0,504,76,1
4113,-1016.0,380,73,1
4114,-1295.0,551,85,1
4115,-1205.0,443,87,1
4116,-1206.0,471,84,1
4117,-953.0,398,64,1
4118,-352.0,175,22,1
4119,-1227.0,438,90,1
4120,-507.0,204,36,1
4121,-2218.0,862,153,1
4122,-863.0,335,61,1
4123,-2449.0,1000,161,0
4124,-1507.0,592,104,1
4125,-920.0,392,61,1
4126,-1740.0,708,117,1
4127,-2341.0,1000,149,0
4128,-1488.0,672,93,1
4129,-2013.0,828,134,1
4130,-1094.0,449,74,1
4131,-2071.0,850,138,1
4132,-1071.0,399,77,1
4133,-2346.0,900,163,1
4134,-1788.0,828,109,1
4135,-2269.0,1000,141,0
4136,-740.0,284,53,1
4137,-942.0,387,64,1
4138,-1129.0,439,79,1
4139,-922.0,394,61,1
4140,-1178.0,488,79,1
4141,-1219.0,484,84,1
4142,-1353.0,555,91,1
4143,-2467.0,1000,163,0
4144,-2321.0,938,156,1
4145,-2296.0,1000,144,0
4146,-1627.0,712,104,1
4147,-2341.0,1000,149,0
4148,-1243.0,526,82,1
4149,-1331.0,587,85,1
4150,-2257.0,883,155,1
4151,-1895.0,764,128,1
4152,-1281.0,528,86,1
4153,-1552.0,646,103,1
4154,-2337.0,981,153,1
4155,-2103.0,828,144,1
4156,-2434.0,934,169,1
4157,-1109.0,455,75,1
4158,-1629.0,696,106,1
4159,-2083.0,853,139,1
4160,-2314.0,1000,146,0
4161,-1359.0,534,94,1
4162,-1372.0,565,92,1
4163,-1765.0,688,122,1
4164,-883.0,328,64,1
4165,-2188.0,895,146,1
4166,-1615.0,673,107,1
4167,-1060.0,397,76,1
4168,-2184.0,846,151,1
4169,-1258.0,541,82,1
4170,-1272.0,564,81,1
4171,-2349.0,948,158,1
4172,-2467.0,1000,163,0
4173,-1292.0,503,90,1
4174,-901.0,337,65,1
4175,-1852.0,748,125,1
4176,-1262.0,554,81,1
4177,-1894.0,763,128,1
4178,-1232.0,533,80,1
4179,-1295.0,560,84,1
4180,-1346.0,575,88,1
4181,-2009.0,761,141,1
4182,-1311.0,531,89,1
4183,-2355.0,963,157,1
4184,-1459.0,571,101,1
4185,-1653.0,666,112,1
4186,-2524.0,961,176,1
4187,-1400.0,539,98,1
4188,-1162.0,571,68,1
4189,-1534.0,619,104,1
4190,-1030.0,475,64,1
4191,-1464.0,603,98,1
4192,-2287.0,1000,143,0
4193,-888.0,360,61,1
4194,-2198.0,887,148,1
4195,-1467.0,570,102,1
4196,-1936.0,787,130,1
4197,-1486.0,598,101,1
4198,-2386.0,1000,154,0
4199,-1273.0,547,83,1
4200,-2359.0,1000,151,0
4201,-1406.0,599,92,1
4202,-1791.0,750,118,1
4203,-1377.0,579,91,1
4204,-2323.0,1000,147,0
4205,-1320.0,504,93,1
4206,-2287.0,1000,143,0
4207,-1140.0,441,80,1
4208,-1039.0,403,73,1
4209,-1722.0,753,110,1
4210,-1611.0,633,111,1
4211,-2168.0,938,139,1
4212,-1523.0,617,103,1
4213,-553.0,214,40,1
4214,-939.0,438,58,1
4215,-1010.0,419,68,1
4216,-2710.0,1000,190,0
4217,-2395.0,1000,155,0
4218,-904.0,349,64,1
4219,-2386.0,1000,154,0
4220,-1060.0,415,74,1
4221,-2314.0,1000,146,0
4222,-1561.0,673,101,1
4223,-2449.0,1000,161,0
4224,-2494.0,1000,166,0
4225,-2350.0,1000,150,0
4226,-1965.0,789,133,1
4227,-1376.0,587,90,1
4228,-1667.0,707,109,1
4229,-1253.0,545,81,1
4230,-1584.0,660,105,1
4231,-2231.0,848,156,1
4232,-1333.0,526,92,1
4233,-1185.0,495,79,1
4234,-842.0,296,63,1
4235,-2530.0,1000,170,0
4236,-1030.0,421,70,1
4237,-826.0,316,59,1
4238,-945.0,381,65,1
4239,-1650.0,690,109,1
4240,-2386.0,1000,154,0
4241,-2341.0,1000,149,0
4242,-1437.0,558,100,1
4243,-1670.0,728,107,1
4244,-2012.0,845,132,1
4245,-2139.0,873,143,1
4246,-1606.0,664,107,1
4247,-2304.0,939,154,1
4248,-1070.0,398,77,1
4249,-1130.0,467,76,1
4250,-1018.0,445,66,1
4251,-1183.0,475,81,1
4252,-1634.0,647,112,1
4253,-1508.0,593,104,1
4254,-2341.0,1000,149,0
4255,-2431.0,1000,159,0
4256,-2377.0,1000,153,0
4257,-2340.0,921,160,1
4258,-1136.0,518,71,1
4259,-1008.0,426,67,1
4260,-1242.0,462,89,1
4261,-1543.0,628,104,1
4262,-2350.0,1000,150,0
4263,-1270.0,535,84,1
4264,-1043.0,425,71,1
4265,-2067.0,837,139,1
4266,-1368.0,507,98,1
4267,-1627.0,622,114,1
4268,-1960.0,883,122,1
4269,-2386.0,1000,154,0
4270,-2224.0,1000,136,0
4271,-1530.0,606,105,1
4272,-2395.0,1000,155,0
4273,-1149.0,450,80,1
4274,-856.0,337,60,1
4275,-1486.0,607,100,1
4276,-2022.0,747,144,1
4277,-2373.0,954,160,1
4278,-1570.0,682,101,1
4279,-1341.0,570,88,1
4280,-1675.0,706,110,1
4281,-1486.0,607,100,1
4282,-1748.0,671,122,1
4283,-2268.0,903,154,1
4284,-1701.0,687,115,1
4285,-1285.0,550,84,1
4286,-1110.0,483,72,1
4287,-1264.0,529,84,1
4288,-1277.0,524,86,1
4289,-1236.0,519,82,1
4290,-1812.0,726,123,1
4291,-2296.0,1000,144,0
4292,-1427.0,566,98,1
4293,-1788.0,729,120,1
4294,-1155.0,492,76,1
4295,-2422.0,1000,158,0
4296,-1136.0,419,82,1
4297,-908.0,308,69,1
4298,-2390.0,944,163,1
4299,-1236.0,528,81,1
4300,-632.0,248,45,1
4301,-663.0,243,49,1
4302,-1253.0,455,91,1
4303,-1479.0,618,98,1
4304,-1322.0,515,92,1
4305,-1308.0,501,92,1
4306,-1349.0,542,92,1
4307,-1243.0,517,83,1
4308,-2359.0,1000,151,0
4309,-1824.0,720,125,1
4310,-1264.0,484,89,1
4311,-2602.0,1000,178,0
4312,-1348.0,568,89,1
4313,-2314.0,1000,146,0
4314,-1602.0,624,111,1
4315,-1512.0,606,103,1
4316,-1647.0,678,110,1
4317,-1010.0,419,68,1
4318,-1859.0,881,111,1
4319,-2094.0,909,134,1
4320,-1082.0,500,67,1
4321,-2629.0,1000,181,0
4322,-1300.0,520,89,1
4323,-2431.0,1000,159,0
4324,-796.0,331,54,1
4325,-1307.0,563,85,1
4326,-2521.0,1000,169,0
4327,-2359.0,1000,151,0
4328,-2566.0,1000,174,0
4329,-2449.0,1000,161,0
4330,-1381.0,574,92,1
4331,-1686.0,663,116,1
4332,-1448.0,569,100,1
4333,-450.0,174,33,1
4334,-2377.0,1000,153,0
4335,-1049.0,404,74,1
4336,-1616.0,665,108,1
4337,-728.0,290,51,1
4338,-1377.0,588,90,1
4339,-2296.0,1000,144,0
4340,-937.0,391,63,1
4341,-1417.0,601,93,1
4342,-987.0,396,68,1
4343,-1725.0,684,118,1
4344,-1418.0,647,88,1
4345,-743.0,287,53,1
4346,-1464.0,594,99,1
4347,-1550.0,653,102,1
4348,-1897.0,721,133,1
4349,-1476.0,624,97,1
4350,-1186.0,478,81,1
4351,-2356.0,928,161,1
4352,-1217.0,455,87,1
4353,-719.0,299,49,1
4354,-1570.0,664,103,1
4355,-1586.0,671,104,1
4356,-2296.0,1000,144,0
4357,-1465.0,577,101,1
4358,-2430.0,957,166,1
4359,-566.0,209,42,1
4360,-1573.0,640,106,1
4361,-2176.0,856,149,1
4362,-1809.0,795,115,1
4363,-1093.0,430,76,1
4364,-2458.0,1000,162,0
4365,-1123.0,460,76,1
4366,-1147.0,457,79,1
4367,-2256.0,909,152,1
4368,-1742.0,737,114,1
4369,-1165.0,511,75,1
4370,-2022.0,837,134,1
4371,-2413.0,1000,157,0
4372,-1462.0,592,99,1
4373,-1907.0,830,122,1
4374,-1401.0,576,94,1
4375,-832.0,349,56,1
4376,-1060.0,406,75,1
4377,-883.0,328,64,1
4378,-1139.0,494,74,1
4379,-1310.0,512,91,1
4380,-1096.0,487,70,1
4381,-1449.0,579,99,1
4382,-2404.0,1000,156,0
4383,-1127.0,473,75,1
4384,-1687.0,745,107,1
4385,-1525.0,619,103,1
4386,-2539.0,994,174,1
4387,-908.0,380,61,1
4388,-1158.0,477,78,1
4389,-2458.0,1000,162,0
4390,-1195.0,460,84,1
4391,-1057.0,394,76,1
4392,-637.0,253,45,1
4393,-1015.0,406,70,1
4394,-2431.0,1000,159,0
4395,-2425.0,925,169,1
4396,-612.0,228,45,1
4397,-1815.0,738,122,1
4398,-796.0,322,55,1
4399,-1372.0,556,93,1
4400,-1734.0,783,108,1
4401,-1519.0,649,99,1
4402,-2272.0,871,158,1
4403,-2404.0,1000,156,0
4404,-2247.0,900,152,1
4405,-2359.0,1000,151,0
4406,-1545.0,720,94,1
4407,-1491.0,585,103,1
4408,-2199.0,933,143,1
4409,-2413.0,1000,157,0
4410,-666.0,255,48,1
4411,-2392.0,973,160,1
4412,-2231.0,839,157,1
4413,-1482.0,621,98,1
4414,-1267.0,451,93,1
4415,-2380.0,970,159,1
4416,-2076.0,819,142,1
4417,-1441.0,634,92,1
4418,-2512.0,1000,168,0
4419,-863.0,335,61,1
4420,-2521.0,1000,169,0
4421,-1260.0,462,91,1
4422,-1302.0,459,96,1
4423,-1480.0,610,99,1
4424,-1237.0,475,87,1
4425,-492.0,207,34,1
4426,-2377.0,1000,153,0
4427,-2053.0,850,136,1
4428,-769.0,313,53,1
4429,-1373.0,584,90,1
4430,-1517.0,602,104,1
4431,-1293.0,495,91,1
4432,-1920.0,789,128,1
4433,-1327.0,538,90,1
4434,-1149.0,477,77,1
4435,-2332.0,1000,148,0
4436,-778.0,277,58,1
4437,-967.0,421,63,1
4438,-2364.0,954,159,1
4439,-2054.0,815,140,1
4440,-970.0,397,66,1
4441,-2404.0,1000,156,0
4442,-1544.0,629,104,1
4443,-2530.0,1000,170,0
4444,-2021.0,836,134,1
4445,-2395.0,1000,155,0
4446,-2323.0,1000,147,0
4447,-1726.0,676,119,1
4448,-1161.0,471,79,1
4449,-1026.0,390,73,1
4450,-1841.0,746,124,1
4451,-1251.0,453,91,1
4452,-1344.0,555,90,1
4453,-1143.0,453,79,1
4454,-1917.0,768,130,1
4455,-2278.0,1000,142,0
4456,-1889.0,758,128,1
4457,-1192.0,565,72,1
4458,-1406.0,608,91,1
