Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
5115,-851.0,1000,0,0
5116,-353.0,467,0,1
5117,-837.0,1000,0,0
5118,-838.0,1000,0,0
5119,-297.0,398,0,1
5120,-521.0,657,0,1
5121,-841.0,1000,0,0
5122,-782.0,961,0,1
5123,-447.0,559,0,1
5124,-409.0,525,0,1
5125,-581.0,724,0,1
5126,-408.0,525,0,1
5127,-474.0,597,0,1
5128,-310.0,408,0,1
5129,-762.0,936,0,1
5130,-855.0,1000,0,0
5131,-373.0,475,0,1
5132,-344.0,450,0,1
5133,-536.0,669,0,1
5134,-857.0,1000,0,0
5135,-703.0,874,0,1
5136,-813.0,996,0,1
5137,-849.0,1000,0,0
5138,-805.0,972,0,1
5139,-742.0,922,0,1
5140,-404.0,507,0,1
5141,-727.0,907,0,1
5142,-177.0,243,0,1
5143,-832.0,1000,0,0
5144,-310.0,424,0,1
5145,-575.0,740,0,1
5146,-636.0,766,0,1
5147,-682.0,857,0,1
5148,-853.0,1000,0,0
5149,-284.0,369,0,1
5150,-302.0,403,0,1
5151,-250.0,314,0,1
5152,-853.0,1000,0,0
5153,-852.0,1000,0,0
5154,-295.0,377,0,1
5155,-654.0,817,0,1
5156,-489.0,601,0,1
5157,-857.0,1000,0,0
5158,-737.0,914,0,1
5159,-485.0,598,0,1
5160,-851.0,1000,0,0
5161,-842.0,1000,0,0
5162,-359.0,446,0,1
5163,-575.0,725,0,1
5164,-368.0,461,0,1
5165,-839.0,1000,0,0
5166,-336.0,424,0,1
5167,-230.0,302,0,1
5168,-362.0,467,0,1
5169,-841.0,1000,0,0
5170,-503.0,629,0,1
5171,-407.0,528,0,1
5172,-836.0,1000,0,0
5173,-836.0,1000,0,0
5174,-844.0,1000,0,0
5175,-520.0,647,0,1
5176,-341.0,435,0,1
5177,-373.0,481,0,1
5178,-581.0,709,0,1
5179,-375.0,474,0,1
5180,-845.0,1000,0,0
5181,-341.0,453,0,1
5182,-695.0,861,0,1
5183,-502.0,622,0,1
5184,-422.0,545,0,1
5185,-356.0,447,0,1
5186,-257.0,350,0,1
5187,-765.0,936,0,1
5188,-526.0,658,0,1
5189,-720.0,871,0,1
5190,-353.0,461,0,1
5191,-430.0,555,0,1
5192,-372.0,478,0,1
5193,-361.0,470,0,1
5194,-823.0,1000,0,0
5195,-846.0,1000,0,0
5196,-808.0,975,0,1
5197,-423.0,537,0,1
5198,-795.0,983,0,1
5199,-607.0,732,0,1
5200,-262.0,356,0,1
5201,-849.0,1000,0,0
5202,-570.0,705,0,1
5203,-853.0,1000,0,0
5204,-489.0,599,0,1
5205,-198.0,269,0,1
5206,-819.0,992,0,1
5207,-414.0,501,0,1
5208,-459.0,587,0,1
5209,-862.0,1000,0,0
5210,-840.0,1000,0,0
5211,-296.0,389,0,1
5212,-301.0,381,0,1
5213,-562.0,708,0,1
5214,-834.0,1000,0,0
5215,-761.0,939,0,1
5216,-847.0,1000,0,0
5217,-388.0,493,0,1
5218,-636.0,773,0,1
5219,-413.0,529,0,1
5220,-670.0,784,0,1
5221,-549.0,658,0,1
5222,-250.0,339,0,1
5223,-415.0,532,0,1
5224,-450.0,564,0,1
5225,-392.0,498,0,1
5226,-516.0,630,0,1
5227,-383.0,495,0,1
5228,-400.0,496,0,1
5229,-841.0,1000,0,0
5230,-841.0,1000,0,0
5231,-734.0,907,0,1
5232,-356.0,468,0,1
5233,-566.0,710,0,1
5234,-805.0,979,0,1
5235,-843.0,1000,0,0
5236,-840.0,1000,0,0
5237,-843.0,1000,0,0
5238,-847.0,1000,0,0
5239,-814.0,995,0,1
5240,-186.0,256,0,1
5241,-809.0,990,0,1
5242,-854.0,1000,0,0
5243,-851.0,1000,0,0
5244,-614.0,736,0,1
5245,-555.0,684,0,1
5246,-574.0,716,0,1
5247,-850.0,1000,0,0
5248,-358.0,441,0,1
5249,-364.0,464,0,1
5250,-452.0,554,0,1
5251,-672.0,838,0,1
5252,-440.0,550,0,1
5253,-398.0,509,0,1
5254,-837.0,1000,0,0
5255,-406.0,528,0,1
5256,-414.0,502,0,1
5257,-548.0,678,0,1
5258,-857.0,1000,0,0
5259,-531.0,652,0,1
5260,-451.0,578,0,1
5261,-465.0,593,0,1
5262,-279.0,359,0,1
5263,-570.0,696,0,1
5264,-317.0,418,0,1
5265,-665.0,838,0,1
5266,-211.0,289,0,1
5267,-540.0,667,0,1
5268,-844.0,1000,0,0
5269,-850.0,1000,0,0
5270,-406.0,516,0,1
5271,-298.0,382,0,1
5272,-302.0,402,0,1
5273,-853.0,1000,0,0
5274,-827.0,1000,0,0
5275,-191.0,252,0,1
5276,-374.0,489,0,1
5277,-426.0,534,0,1
5278,-850.0,1000,0,0
5279,-422.0,542,0,1
5280,-748.0,923,0,1
5281,-767.0,948,0,1
5282,-213.0,283,0,1
5283,-848.0,1000,0,0
5284,-657.0,790,0,1
5285,-304.0,393,0,1
5286,-424.0,523,0,1
5287,-861.0,1000,0,0
5288,-684.0,850,0,1
5289,-718.0,883,0,1
5290,-283.0,387,0,1
5291,-722.0,899,0,1
5292,-797.0,964,0,1
5293,-183.0,252,0,1
5294,-309.0,409,0,1
5295,-772.0,931,0,1
5296,-400.0,507,0,1
5297,-847.0,1000,0,0
5298,-337.0,448,0,1
5299,-282.0,377,0,1
5300,-856.0,1000,0,0
5301,-428.0,528,0,1
5302,-238.0,318,0,1
5303,-792.0,964,0,1
5304,-524.0,649,0,1
5305,-846.0,1000,0,0
5306,-475.0,595,0,1
5307,-542.0,674,0,1
5308,-383.0,487,0,1
5309,-863.0,1000,0,0
5310,-752.0,924,0,1
5311,-236.0,314,0,1
5312,-808.0,988,0,1
5313,-354.0,455,0,1
5314,-786.0,961,0,1
5315,-530.0,667,0,1
5316,-485.0,606,0,1
5317,-508.0,636,0,1
5318,-852.0,1000,0,0
5319,-332.0,423,0,1
5320,-420.0,530,0,1
5321,-793.0,967,0,1
5322,-403.0,508,0,1
5323,-302.0,399,0,1
5324,-633.0,770,0,1
5325,-546.0,668,0,1
5326,-783.0,966,0,1
5327,-383.0,480,0,1
5328,-583.0,722,0,1
5329,-340.0,431,0,1
5330,-848.0,1000,0,0
5331,-501.0,619,0,1
5332,-834.0,1000,0,0
5333,-260.0,346,0,1
5334,-334.0,431,0,1
5335,-255.0,339,0,1
5336,-846.0,1000,0,0
5337,-467.0,577,0,1
5338,-219.0,294,0,1
5339,-448.0,556,0,1
5340,-407.0,506,0,1
5341,-850.0,1000,0,0
5342,-21.0,43,0,1
5343,-423.0,527,0,1
5344,-446.0,562,0,1
5345,-848.0,1000,0,0
5346,-221.0,297,0,1
5347,-846.0,1000,0,0
5348,-815.0,992,0,1
5349,-553.0,677,0,1
5350,-681.0,839,0,1
5351,-461.0,568,0,1
5352,-671.0,846,0,1
5353,-730.0,895,0,1
5354,-860.0,1000,0,0
5355,-446.0,563,0,1
5356,-474.0,597,0,1
5357,-454.0,566,0,1
5358,-835.0,1000,0,0
5359,-244.0,321,0,1
5360,-297.0,388,0,1
5361,-779.0,952,0,1
5362,-155.0,215,0,1
5363,-455.0,571,0,1
5364,-838.0,1000,0,0
5365,-139.0,196,0,1
5366,-706.0,880,0,1
5367,-462.0,593,0,1
5368,-856.0,1000,0,0
5369,-285.0,370,0,1
5370,-787.0,960,0,1
5371,-370.0,465,0,1
5372,-722.0,861,0,1
5373,-496.0,617,0,1
5374,-258.0,353,0,1
5375,-360.0,469,0,1
5376,-701.0,864,0,1
5377,-728.0,891,0,1
5378,-323.0,405,0,1
5379,-852.0,1000,0,0
5380,-854.0,1000,0,0
5381,-222.0,295,0,1
5382,-377.0,486,0,1
5383,-835.0,1000,0,0
5384,-855.0,1000,0,0
5385,-191.0,260,0,1
5386,-845.0,1000,0,0
5387,-404.0,524,0,1
5388,-483.0,595,0,1
5389,-232.0,322,0,1
5390,-579.0,741,0,1
5391,-339.0,436,0,1
5392,-841.0,1000,0,0
5393,-826.0,1000,0,0
5394,-844.0,1000,0,0
5395,-386.0,484,0,1
5396,-403.0,506,0,1
5397,-547.0,685,0,1
5398,-388.0,502,0,1
5399,-844.0,1000,0,0
5400,-177.0,251,0,1
5401,-253.0,338,0,1
5402,-471.0,578,0,1
5403,-835.0,1000,0,0
5404,-795.0,964,0,1
5405,-416.0,533,0,1
5406,-420.0,537,0,1
5407,-349.0,456,0,1
5408,-358.0,453,0,1
5409,-837.0,1000,0,0
5410,-709.0,892,0,1
5411,-858.0,1000,0,0
5412,-396.0,503,0,1
5413,-389.0,507,0,1
5414,-849.0,1000,0,0
5415,-376.0,464,0,1
5416,-762.0,935,0,1
5417,-846.0,1000,0,0
5418,-434.0,548,0,1
5419,-414.0,526,0,1
5420,-725.0,900,0,1
5421,-333.0,417,0,1
5422,-496.0,612,0,1
5423,-245.0,325,0,1
5424,-237.0,323,0,1
5425,-833.0,1000,0,0
5426,-485.0,621,0,1
5427,-265.0,354,0,1
5428,-694.0,855,0,1
5429,-574.0,720,0,1
5430,-325.0,418,0,1
5431,-840.0,1000,0,0
5432,-280.0,358,0,1
5433,-821.0,1000,0,0
5434,-847.0,1000,0,0
5435,-842.0,1000,0,0
5436,-413.0,527,0,1
5437,-491.0,612,0,1
5438,-853.0,1000,0,0
5439,-381.0,490,0,1
5440,-530.0,649,0,1
5441,-855.0,1000,0,0
5442,-836.0,1000,0,0
5443,-375.0,493,0,1
5444,-302.0,389,0,1
5445,-252.0,329,0,1
5446,-844.0,1000,0,0
5447,-489.0,597,0,1
5448,-387.0,495,0,1
5449,-321.0,407,0,1
5450,-852.0,1000,0,0
5451,-863.0,1000,0,0
5452,-309.0,402,0,1
5453,-495.0,599,0,1
5454,-146.0,201,0,1
5455,-853.0,1000,0,0
5456,-692.0,855,0,1
5457,-373.0,468,0,1
5458,-489.0,613,0,1
5459,-855.0,1000,0,0
5460,-327.0,427,0,1
5461,-620.0,767,0,1
5462,-844.0,1000,0,0
5463,-424.0,526,0,1
5464,-348.0,441,0,1
5465,-845.0,1000,0,0
5466,-439.0,554,0,1
5467,-671.0,834,0,1
5468,-666.0,802,0,1
5469,-309.0,396,0,1
5470,-549.0,692,0,1
5471,-385.0,500,0,1
5472,-675.0,828,0,1
5473,-593.0,738,0,1
5474,-325.0,407,0,1
5475,-558.0,717,0,1
5476,-535.0,660,0,1
5477,-624.0,747,0,1
5478,-545.0,675,0,1
5479,-456.0,564,0,1
5480,-773.0,957,0,1
5481,-821.0,970,0,1
5482,-293.0,391,0,1
5483,-99.0,146,0,1
5484,-256.0,337,0,1
5485,-438.0,562,0,1
5486,-454.0,558,0,1
5487,-424.0,536,0,1
5488,-309.0,415,0,1
5489,-350.0,452,0,1
5490,-450.0,564,0,1
5491,-529.0,638,0,1
5492,-418.0,527,0,1
5493,-853.0,1000,0,0
5494,-605.0,726,0,1
5495,-680.0,836,0,1
5496,-847.0,1000,0,0
5497,-350.0,436,0,1
5498,-307.0,406,0,1
5499,-514.0,633,0,1
5500,-527.0,649,0,1
5501,-488.0,595,0,1
5502,-425.0,520,0,1
5503,-242.0,315,0,1
5504,-233.0,314,0,1
5505,-379.0,488,0,1
5506,-845.0,1000,0,0
5507,-741.0,908,0,1
5508,-853.0,1000,0,0
5509,-685.0,855,0,1
5510,-497.0,630,0,1
5511,-817.0,1000,0,0
5512,-397.0,495,0,1
5513,-279.0,365,0,1
5514,-384.0,487,0,1
5515,-275.0,362,0,1
5516,-837.0,1000,0,0
5517,-849.0,1000,0,0
5518,-135.0,194,0,1
5519,-843.0,1000,0,0
5520,-837.0,1000,0,0
5521,-858.0,1000,0,0
5522,-547.0,663,0,1
5523,-779.0,947,0,1
5524,-491.0,610,0,1
5525,-840.0,1000,0,0
5526,-280.0,376,0,1
5527,-461.0,574,0,1
5528,-833.0,1000,0,0
5529,-855.0,1000,0,0
5530,-176.0,248,0,1
5531,-613.0,745,0,1
5532,-397.0,497,0,1
5533,-368.0,485,0,1
5534,-247.0,330,0,1
5535,-309.0,407,0,1
5536,-842.0,1000,0,0
5537,-836.0,1000,0,0
5538,-632.0,783,0,1
5539,-851.0,1000,0,0
5540,-277.0,358,0,1
5541,-304.0,402,0,1
5542,-363.0,450,0,1
5543,-242.0,318,0,1
5544,-550.0,685,0,1
5545,-403.0,500,0,1
5546,-326.0,431,0,1
5547,-849.0,1000,0,0
5548,-502.0,614,0,1
5549,-762.0,938,0,1
5550,-841.0,1000,0,0
5551,-291.0,370,0,1
5552,-844.0,1000,0,0
5553,-225.0,305,0,1
5554,-770.0,952,0,1
5555,-204.0,275,0,1
5556,-389.0,507,0,1
5557,-496.0,599,0,1
5558,-838.0,1000,0,0
5559,-360.0,458,0,1
5560,-846.0,1000,0,0
5561,-374.0,468,0,1
5562,-738.0,919,0,1
5563,-543.0,666,0,1
5564,-344.0,446,0,1
5565,-836.0,1000,0,0
5566,-332.0,413,0,1
5567,-673.0,831,0,1
5568,-846.0,1000,0,0
5569,-520.0,647,0,1
5570,-174.0,234,0,1
5571,-853.0,1000,0,0
5572,-290.0,376,0,1
5573,-452.0,558,0,1
5574,-568.0,702,0,1
5575,-487.0,611,0,1
5576,-839.0,1000,0,0
5577,-395.0,515,0,1
5578,-311.0,414,0,1
5579,-845.0,1000,0,0
5580,-855.0,1000,0,0
5581,-840.0,1000,0,0
5582,-245.0,324,0,1
5583,-782.0,965,0,1
5584,-253.0,334,0,1
5585,-381.0,481,0,1
5586,-843.0,1000,0,0
5587,-843.0,1000,0,0
5588,-855.0,1000,0,0
5589,-265.0,346,0,1
5590,-846.0,1000,0,0
5591,-365.0,473,0,1
5592,-800.0,986,0,1
5593,-311.0,401,0,1
5594,-745.0,921,0,1
5595,-380.0,489,0,1
5596,-755.0,939,0,1
5597,-350.0,465,0,1
5598,-420.0,548,0,1
5599,-842.0,1000,0,0
5600,-854.0,1000,0,0
5601,-786.0,952,0,1
5602,-461.0,590,0,1
5603,-850.0,1000,0,0
5604,-394.0,482,0,1
5605,-695.0,864,0,1
5606,-377.0,486,0,1
5607,-381.0,489,0,1
5608,-774.0,943,0,1
5609,-848.0,1000,0,0
5610,-434.0,555,0,1
5611,-471.0,586,0,1
5612,-535.0,662,0,1
5613,-290.0,375,0,1
5614,-489.0,618,0,1
5615,-854.0,1000,0,0
5616,-848.0,1000,0,0
5617,-846.0,1000,0,0
5618,-827.0,1000,0,0
5619,-794.0,964,0,1
5620,-821.0,996,0,1
5621,-402.0,520,0,1
5622,-210.0,287,0,1
5623,-354.0,448,0,1
5624,-475.0,591,0,1
5625,-849.0,1000,0,0
5626,-581.0,714,0,1
5627,-849.0,1000,0,0
5628,-427.0,525,0,1
5629,-653.0,786,0,1
5630,-843.0,1000,0,0
5631,-427.0,523,0,1
5632,-458.0,578,0,1
5633,-547.0,665,0,1
5634,-840.0,1000,0,0
5635,-333.0,439,0,1
5636,-862.0,1000,0,0
5637,-378.0,481,0,1
5638,-451.0,576,0,1
5639,-536.0,654,0,1
5640,-850.0,1000,0,0
5641,-392.0,496,0,1
5642,-857.0,1000,0,0
5643,-219.0,297,0,1
5644,-430.0,535,0,1
5645,-467.0,585,0,1
5646,-849.0,1000,0,0
5647,-836.0,1000,0,0
5648,-496.0,621,0,1
5649,-408.0,529,0,1
5650,-480.0,607,0,1
5651,-537.0,661,0,1
5652,-841.0,1000,0,0
5653,-384.0,495,0,1
5654,-464.0,598,0,1
5655,-399.0,514,0,1
5656,-284.0,364,0,1
5657,-390.0,507,0,1
5658,-846.0,1000,0,0
5659,-478.0,590,0,1
5660,-339.0,443,0,1
5661,-568.0,698,0,1
5662,-365.0,472,0,1
5663,-840.0,1000,0,0
5664,-812.0,978,0,1
5665,-255.0,336,0,1
5666,-853.0,1000,0,0
5667,-430.0,523,0,1
5668,-175.0,245,0,1
5669,-241.0,314,0,1
5670,-240.0,314,0,1
5671,-281.0,373,0,1
5672,-248.0,333,0,1
5673,-841.0,1000,0,0
5674,-842.0,1000,0,0
5675,-536.0,666,0,1
5676,-270.0,346,0,1
5677,-848.0,1000,0,0
5678,-404.0,506,0,1
5679,-861.0,1000,0,0
5680,-363.0,461,0,1
5681,-454.0,570,0,1
5682,-842.0,1000,0,0
5683,-184.0,253,0,1
5684,-802.0,973,0,1
5685,-139.0,202,0,1
5686,-470.0,595,0,1
5687,-779.0,950,0,1
5688,-292.0,373,0,1
5689,-606.0,740,0,1
5690,-549.0,666,0,1
5691,-860.0,1000,0,0
5692,-511.0,629,0,1
5693,-448.0,564,0,1
5694,-435.0,551,0,1
5695,-197.0,276,0,1
5696,-837.0,1000,0,0
5697,-209.0,278,0,1
5698,-846.0,1000,0,0
5699,-212.0,285,0,1
5700,-347.0,458,0,1
5701,-509.0,642,0,1
5702,-374.0,474,0,1
5703,-801.0,968,0,1
5704,-468.0,585,0,1
5705,-396.0,504,0,1
5706,-121.0,178,0,1
5707,-445.0,576,0,1
5708,-282.0,371,0,1
5709,-108.0,153,0,1
5710,-675.0,816,0,1
5711,-849.0,1000,0,0
5712,-420.0,512,0,1
5713,-847.0,1000,0,0
5714,-373.0,471,0,1
5715,-833.0,1000,0,0
5716,-847.0,1000,0,0
5717,-564.0,688,0,1
5718,-281.0,363,0,1
5719,-435.0,551,0,1
5720,-570.0,717,0,1
5721,-820.0,1000,0,0
5722,-436.0,546,0,1
5723,-349.0,441,0,1
5724,-366.0,483,0,1
5725,-485.0,603,0,1
5726,-770.0,957,0,1
5727,-854.0,1000,0,0
5728,-284.0,381,0,1
5729,-599.0,728,0,1
5730,-239.0,322,0,1
5731,-835.0,1000,0,0
5732,-358.0,469,0,1
5733,-327.0,406,0,1
5734,-534.0,661,0,1
5735,-330.0,417,0,1
5736,-853.0,1000,0,0
5737,-586.0,720,0,1
5738,-616.0,775,0,1
5739,-159.0,231,0,1
5740,-468.0,591,0,1
5741,-407.0,514,0,1
5742,-844.0,1000,0,0
5743,-305.0,397,0,1
5744,-392.0,498,0,1
5745,-840.0,1000,0,0
5746,-446.0,571,0,1
5747,-855.0,1000,0,0
5748,-710.0,876,0,1
5749,-862.0,1000,0,0
5750,-424.0,516,0,1
5751,-729.0,894,0,1
5752,-627.0,756,0,1
5753,-463.0,577,0,1
5754,-844.0,1000,0,0
5755,-296.0,388,0,1
5756,-847.0,1000,0,0
5757,-268.0,353,0,1
5758,-487.0,582,0,1
5759,-322.0,414,0,1
5760,-155.0,220,0,1
5761,-310.0,405,0,1
5762,-816.0,992,0,1
5763,-368.0,481,0,1
5764,-843.0,1000,0,0
5765,-842.0,1000,0,0
5766,-454.0,583,0,1
5767,-429.0,547,0,1
5768,-338.0,443,0,1
5769,-444.0,551,0,1
5770,-353.0,435,0,1
5771,-48.0,73,0,1
5772,-613.0,743,0,1
5773,-309.0,396,0,1
5774,-783.0,954,0,1
5775,-854.0,1000,0,0
5776,-109.0,153,0,1
5777,-811.0,999,0,1
5778,-189.0,257,0,1
5779,-364.0,465,0,1
5780,-753.0,931,0,1
5781,-307.0,392,0,1
5782,-841.0,1000,0,0
5783,-851.0,1000,0,0
5784,-393.0,492,0,1
5785,-269.0,358,0,1
5786,-398.0,485,0,1
5787,-455.0,561,0,1
5788,-278.0,378,0,1
5789,-840.0,1000,0,0
5790,-643.0,763,0,1
5791,-576.0,689,0,1
5792,-292.0,377,0,1
5793,-338.0,431,0,1
5794,-383.0,488,0,1
5795,-194.0,263,0,1
5796,-441.0,561,0,1
5797,-858.0,1000,0,0
5798,-426.0,541,0,1
5799,-451.0,553,0,1
5800,-845.0,1000,0,0
5801,-850.0,1000,0,0
5802,-312.0,414,0,1
5803,-447.0,558,0,1
5804,-284.0,369,0,1
5805,-539.0,648,0,1
5806,-696.0,860,0,1
5807,-859.0,1000,0,0
5808,-305.0,396,0,1
5809,-312.0,393,0,1
5810,-767.0,931,0,1
5811,-845.0,1000,0,0
5812,-570.0,698,0,1
5813,-488.0,613,0,1
5814,-756.0,934,0,1
5815,-191.0,264,0,1
5816,-838.0,1000,0,0
5817,-843.0,1000,0,0
5818,-87.0,130,0,1
5819,-77.0,115,0,1
5820,-844.0,1000,0,0
5821,-373.0,470,0,1
5822,-705.0,869,0,1
5823,-847.0,1000,0,0
5824,-809.0,997,0,1
5825,-719.0,865,0,1
5826,-314.0,396,0,1
5827,-291.0,383,0,1
5828,-295.0,378,0,1
5829,-493.0,605,0,1
5830,-759.0,933,0,1
5831,-844.0,1000,0,0
5832,-604.0,759,0,1
5833,-288.0,380,0,1
5834,-455.0,576,0,1
5835,-677.0,844,0,1
5836,-458.0,576,0,1
5837,-846.0,1000,0,0
5838,-834.0,1000,0,0
5839,-844.0,1000,0,0
5840,-464.0,572,0,1
5841,-851.0,1000,0,0
5842,-360.0,476,0,1
5843,-694.0,859,0,1
5844,-787.0,975,0,1
5845,-630.0,797,0,1
5846,-347.0,436,0,1
5847,-843.0,1000,0,0
5848,-783.0,952,0,1
5849,-415.0,519,0,1
5850,-283.0,373,0,1
5851,-346.0,449,0,1
5852,-843.0,1000,0,0
5853,-132.0,190,0,1
5854,-450.0,567,0,1
5855,-765.0,953,0,1
5856,-278.0,362,0,1
5857,-823.0,1000,0,0
5858,-476.0,579,0,1
5859,-722.0,892,0,1
5860,-404.0,490,0,1
5861,-487.0,621,0,1
5862,-411.0,519,0,1
5863,-303.0,395,0,1
5864,-404.0,497,0,1
5865,-411.0,527,0,1
5866,-300.0,393,0,1
5867,-381.0,478,0,1
5868,-494.0,609,0,1
5869,-593.0,734,0,1
5870,-387.0,490,0,1
5871,-340.0,441,0,1
5872,-200.0,273,0,1
5873,-768.0,942,0,1
5874,-328.0,423,0,1
5875,-794.0,964,0,1
5876,-435.0,537,0,1
5877,-269.0,356,0,1
5878,-853.0,1000,0,0
5879,-844.0,1000,0,0
5880,-847.0,1000,0,0
5881,-845.0,1000,0,0
5882,-480.0,595,0,1
5883,-312.0,413,0,1
5884,-827.0,1000,0,0
5885,-468.0,586,0,1
5886,-302.0,394,0,1
5887,-92.0,134,0,1
5888,-431.0,554,0,1
5889,-777.0,955,0,1
5890,-391.0,479,0,1
5891,-294.0,385,0,1
5892,-412.0,533,0,1
5893,-417.0,508,0,1
5894,-299.0,384,0,1
5895,-826.0,1000,0,0
5896,-476.0,600,0,1
5897,-449.0,568,0,1
5898,-463.0,571,0,1
5899,-846.0,1000,0,0
5900,-841.0,1000,0,0
5901,-429.0,535,0,1
5902,-838.0,1000,0,0
5903,-429.0,525,0,1
5904,-846.0,1000,0,0
5905,-859.0,1000,0,0
5906,-299.0,383,0,1
5907,-341.0,432,0,1
5908,-864.0,1000,0,0
5909,-744.0,912,0,1
5910,-356.0,453,0,1
5911,-599.0,742,0,1
5912,-623.0,752,0,1
5913,-367.0,482,0,1
5914,-157.0,218,0,1
5915,-274.0,363,0,1
5916,-776.0,947,0,1
5917,-283.0,365,0,1
5918,-425.0,531,0,1
5919,-407.0,518,0,1
5920,-89.0,122,0,1
5921,-456.0,570,0,1
5922,-281.0,371,0,1
5923,-320.0,406,0,1
5924,-584.0,725,0,1
5925,-841.0,1000,0,0
5926,-842.0,1000,0,0
5927,-292.0,381,0,1
5928,-240.0,317,0,1
5929,-618.0,763,0,1
5930,-394.0,479,0,1
5931,-461.0,559,0,1
5932,-405.0,509,0,1
5933,-692.0,846,0,1
5934,-707.0,877,0,1
5935,-406.0,514,0,1
5936,-533.0,656,0,1
5937,-599.0,738,0,1
5938,-484.0,591,0,1
5939,-245.0,334,0,1
5940,-312.0,402,0,1
5941,-787.0,968,0,1
5942,-259.0,342,0,1
5943,-483.0,604,0,1
5944,-770.0,929,0,1
5945,-286.0,379,0,1
5946,-101.0,151,0,1
5947,-690.0,863,0,1
5948,-845.0,1000,0,0
5949,-849.0,1000,0,0
5950,-267.0,345,0,1
5951,-840.0,1000,0,0
5952,-714.0,883,0,1
5953,-721.0,893,0,1
5954,-849.0,1000,0,0
5955,-309.0,417,0,1
5956,-472.0,578,0,1
5957,-848.0,1000,0,0
5958,-718.0,891,0,1
5959,-388.0,499,0,1
5960,-852.0,1000,0,0
5961,-345.0,451,0,1
5962,-863.0,1000,0,0
5963,-569.0,721,0,1
5964,-850.0,1000,0,0
5965,-243.0,322,0,1
5966,-772.0,951,0,1
5967,-840.0,1000,0,0
5968,-847.0,1000,0,0
5969,-765.0,929,0,1
5970,-834.0,1000,0,0
5971,-182.0,263,0,1
5972,-463.0,578,0,1
5973,-614.0,775,0,1
5974,-423.0,523,0,1
5975,-696.0,850,0,1
5976,-828.0,1000,0,0
5977,-223.0,285,0,1
5978,-448.0,567,0,1
5979,-401.0,516,0,1
5980,-839.0,1000,0,0
5981,-397.0,503,0,1
5982,-375.0,487,0,1
5983,-840.0,1000,0,0
5984,-819.0,1000,0,0
5985,-752.0,926,0,1
5986,-790.0,972,0,1
5987,-845.0,1000,0,0
5988,-79.0,122,0,1
5989,-270.0,362,0,1
5990,-379.0,487,0,1
5991,-679.0,850,0,1
5992,-444.0,557,0,1
5993,-843.0,1000,0,0
5994,-316.0,409,0,1
5995,-415.0,518,0,1
5996,-693.0,830,0,1
5997,-511.0,642,0,1
5998,-860.0,1000,0,0
5999,-843.0,1000,0,0
6000,-221.0,297,0,1
6001,-413.0,502,0,1
6002,-765.0,932,0,1
6003,-205.0,276,0,1
6004,-423.0,538,0,1
6005,-340.0,437,0,1
6006,-834.0,1000,0,0
6007,-476.0,594,0,1
6008,-835.0,1000,0,0
6009,-552.0,689,0,1
6010,-519.0,645,0,1
6011,-506.0,615,0,1
6012,-318.0,402,0,1
6013,-854.0,1000,0,0
6014,-595.0,709,0,1
6015,-508.0,646,0,1
6016,-506.0,637,0,1
6017,-326.0,415,0,1
6018,-397.0,505,0,1
6019,-321.0,398,0,1
6020,-345.0,436,0,1
6021,-842.0,1000,0,0
6022,-839.0,1000,0,0
6023,-692.0,858,0,1
6024,-839.0,1000,0,0
6025,-658.0,815,0,1
6026,-858.0,1000,0,0
6027,-286.0,368,0,1
6028,-290.0,374,0,1
6029,-411.0,519,0,1
6030,-289.0,377,0,1
6031,-328.0,429,0,1
6032,-220.0,301,0,1
6033,-394.0,514,0,1
6034,-274.0,376,0,1
6035,-688.0,863,0,1
6036,-864.0,1000,0,0
6037,-553.0,678,0,1
6038,-486.0,607,0,1
6039,-45.0,71,0,1
6040,-321.0,409,0,1
6041,-236.0,322,0,1
6042,-857.0,1000,0,0
6043,-727.0,894,0,1
6044,-698.0,843,0,1
6045,-841.0,1000,0,0
6046,-579.0,726,0,1
6047,-491.0,597,0,1
6048,-853.0,1000,0,0
6049,-417.0,525,0,1
6050,-860.0,1000,0,0
6051,-785.0,966,0,1
6052,-492.0,618,0,1
6053,-333.0,418,0,1
6054,-348.0,465,0,1
6055,-293.0,379,0,1
6056,-842.0,1000,0,0
6057,-709.0,883,0,1
6058,-848.0,1000,0,0
6059,-545.0,674,0,1
6060,-809.0,983,0,1
6061,-779.0,965,0,1
6062,-223.0,297,0,1
6063,-849.0,1000,0,0
6064,-365.0,464,0,1
6065,-377.0,473,0,1
6066,-837.0,1000,0,0
6067,-851.0,1000,0,0
6068,-590.0,700,0,1
6069,-846.0,1000,0,0
6070,-204.0,280,0,1
6071,-232.0,304,0,1
6072,-628.0,769,0,1
6073,-192.0,265,0,1
6074,-844.0,1000,0,0
6075,-825.0,1000,0,0
6076,-760.0,935,0,1
6077,-776.0,944,0,1
6078,-399.0,503,0,1
6079,-450.0,553,0,1
6080,-298.0,385,0,1
6081,-438.0,556,0,1
6082,-185.0,257,0,1
6083,-832.0,1000,0,0
6084,-463.0,572,0,1
6085,-850.0,1000,0,0
6086,-731.0,907,0,1
6087,-679.0,851,0,1
6088,-445.0,564,0,1
6089,-348.0,451,0,1
6090,-857.0,1000,0,0
6091,-757.0,924,0,1
6092,-790.0,962,0,1
6093,-850.0,1000,0,0
