Episode,Total Reward,Steps,Falls
877,-120.0,123,0,True
878,-110.0,112,0,True
879,-51.0,52,0,True
880,-120.0,120,0,True
881,-661.0,700,0,False
882,-119.0,120,0,True
883,-135.0,135,0,True
884,-42.0,42,0,True
885,-62.0,63,0,True
886,-144.0,144,0,True
887,-140.0,142,0,True
888,-200.0,214,0,True
889,-145.0,145,0,True
890,-91.0,93,0,True
891,-659.0,700,0,False
892,-96.0,98,0,True
893,-133.0,140,0,True
894,-502.0,537,0,True
895,-144.0,160,0,True
896,-74.0,77,0,True
897,-62.0,62,0,True
898,-57.0,58,0,True
899,-44.0,45,0,True
900,-107.0,108,0,True
901,-100.0,100,0,True
902,-651.0,700,0,False
903,-130.0,131,0,True
904,-89.0,90,0,True
905,-601.0,648,0,True
906,-123.0,123,0,True
907,-197.0,199,0,True
908,-77.0,77,0,True
909,-67.0,67,0,True
910,-122.0,123,0,True
911,-106.0,106,0,True
912,-138.0,138,0,True
913,-59.0,64,0,True
914,-56.0,59,0,True
915,-91.0,91,0,True
916,-110.0,110,0,True
917,-140.0,140,0,True
918,-131.0,132,0,True
919,-47.0,47,0,True
920,-61.0,62,0,True
921,-185.0,190,0,True
922,-86.0,88,0,True
923,-53.0,54,0,True
924,-59.0,59,0,True
925,-59.0,60,0,True
926,-656.0,700,0,False
927,-127.0,128,0,True
928,-652.0,700,0,False
929,-98.0,99,0,True
930,-188.0,197,0,True
931,-86.0,89,0,True
932,-117.0,117,0,True
933,-55.0,62,0,True
934,-61.0,62,0,True
935,-340.0,363,0,True
936,-70.0,72,0,True
937,-53.0,54,0,True
938,-63.0,65,0,True
939,-47.0,48,0,True
940,-110.0,110,0,True
941,-161.0,161,0,True
942,-89.0,89,0,True
943,-87.0,92,0,True
944,-78.0,78,0,True
945,-88.0,89,0,True
946,-84.0,84,0,True
947,-80.0,81,0,True
948,-144.0,144,0,True
949,-74.0,74,0,True
950,-163.0,171,0,True
951,-79.0,79,0,True
952,-43.0,44,0,True
953,-114.0,115,0,True
954,-114.0,114,0,True
955,-121.0,121,0,True
956,-59.0,60,0,True
957,-106.0,106,0,True
958,-307.0,323,0,True
959,-88.0,88,0,True
960,-74.0,75,0,True
961,-652.0,700,0,False
962,-97.0,97,0,True
963,-127.0,129,0,True
964,-108.0,108,0,True
965,-65.0,66,0,True
966,-146.0,146,0,True
967,-97.0,97,0,True
968,-647.0,700,0,False
969,-46.0,47,0,True
970,-46.0,46,0,True
971,-118.0,122,0,True
972,-599.0,635,0,True
973,-88.0,89,0,True
974,-91.0,92,0,True
975,-87.0,89,0,True
976,-102.0,102,0,True
977,-114.0,118,0,True
978,-115.0,118,0,True
979,-642.0,673,0,True
980,-82.0,82,0,True
981,-84.0,86,0,True
982,-507.0,556,0,True
983,-111.0,111,0,True
984,-78.0,79,0,True
985,-72.0,76,0,True
986,-94.0,95,0,True
987,-173.0,173,0,True
988,-46.0,46,0,True
989,-155.0,156,0,True
990,-611.0,639,0,True
991,-54.0,57,0,True
992,-68.0,68,0,True
993,-738.0,688,1,True
994,-61.0,62,0,True
995,-72.0,73,0,True
996,-84.0,86,0,True
997,-44.0,45,0,True
998,-164.0,164,0,True
999,-120.0,120,0,True
1000,-99.0,100,0,True
1001,-285.0,303,0,True
1002,-197.0,209,0,True
1003,-61.0,62,0,True
1004,-89.0,90,0,True
1005,-101.0,103,0,True
1006,-325.0,338,0,True
1007,-78.0,79,0,True
1008,-112.0,115,0,True
1009,-161.0,161,0,True
1010,-99.0,99,0,True
1011,-89.0,96,0,True
1012,-112.0,113,0,True
1013,-124.0,125,0,True
1014,-76.0,76,0,True
1015,-262.0,285,0,True
1016,-109.0,109,0,True
1017,-643.0,592,1,True
1018,-35.0,36,0,True
1019,-121.0,121,0,True
1020,-115.0,116,0,True
1021,-128.0,131,0,True
1022,-85.0,85,0,True
1023,-89.0,92,0,True
1024,-89.0,90,0,True
1025,-132.0,132,0,True
1026,-129.0,129,0,True
1027,-164.0,179,0,True
1028,-653.0,700,0,False
1029,-101.0,102,0,True
1030,-74.0,74,0,True
1031,-58.0,61,0,True
1032,-55.0,58,0,True
1033,-604.0,647,0,True
1034,-52.0,52,0,True
1035,-60.0,61,0,True
1036,-107.0,110,0,True
1037,-51.0,52,0,True
1038,-83.0,84,0,True
1039,-82.0,83,0,True
1040,-140.0,140,0,True
1041,-90.0,90,0,True
1042,-102.0,102,0,True
1043,-79.0,81,0,True
1044,-143.0,149,0,True
1045,-644.0,700,0,False
1046,-97.0,97,0,True
1047,-46.0,47,0,True
1048,-81.0,86,0,True
1049,-65.0,67,0,True
1050,-103.0,105,0,True
1051,-653.0,700,0,False
1052,-73.0,76,0,True
1053,-47.0,48,0,True
1054,-653.0,700,0,False
1055,-122.0,126,0,True
1056,-94.0,95,0,True
1057,-139.0,140,0,True
1058,-94.0,96,0,True
1059,-79.0,80,0,True
1060,-98.0,103,0,True
1061,-182.0,193,0,True
1062,-59.0,59,0,True
1063,-124.0,125,0,True
