Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger
2642,-588.0,736,0,1,True
2643,-336.0,435,0,1,True
2644,-451.0,571,0,1,True
2645,-552.0,705,0,1,True
2646,-884.0,1075,0,1,True
2647,-516.0,661,0,1,True
2648,-451.0,569,0,1,True
2649,-612.0,763,0,1,True
2650,-330.0,435,0,1,True
2651,-1005.0,1202,0,1,True
2652,-572.0,705,0,1,True
2653,-438.0,544,0,1,True
2654,-231.0,305,0,1,True
2655,-338.0,448,0,1,True
2656,-957.0,1137,0,1,True
2657,-766.0,939,0,1,True
2658,-492.0,598,0,1,True
2659,-443.0,533,0,1,True
2660,-543.0,668,0,1,True
2661,-523.0,648,0,1,True
2662,-597.0,721,0,1,True
2663,-460.0,572,0,1,True
2664,-958.0,1143,0,1,True
2665,-791.0,954,0,1,True
2666,-1107.0,1330,0,1,True
2667,-134.0,191,0,1,True
2668,-391.0,477,0,1,True
2669,-189.0,257,0,1,True
2670,-399.0,513,0,1,True
2671,-837.0,1030,0,1,True
2672,-486.0,607,0,1,True
2673,-383.0,496,0,1,True
2674,-533.0,664,0,1,True
2675,-167.0,227,0,1,True
2676,-578.0,717,0,1,True
2677,-1166.0,1363,0,1,True
2678,-473.0,600,0,1,True
2679,-515.0,657,0,1,True
2680,-532.0,627,0,1,True
2681,-225.0,305,0,1,True
2682,-311.0,405,0,1,True
2683,-416.0,534,0,1,True
2684,-492.0,627,0,1,True
2685,-1015.0,1219,0,1,True
2686,-895.0,1079,0,1,True
2687,-805.0,999,0,1,True
2688,-867.0,1042,0,1,True
2689,-295.0,388,0,1,True
2690,-558.0,707,0,1,True
2691,-207.0,276,0,1,True
2692,-934.0,1122,0,1,True
2693,-488.0,604,0,1,True
2694,-805.0,982,0,1,True
2695,-979.0,1167,0,1,True
2696,-569.0,700,0,1,True
2697,-460.0,570,0,1,True
2698,-526.0,643,0,1,True
2699,-843.0,1021,0,1,True
2700,-279.0,365,0,1,True
2701,-537.0,667,0,1,True
2702,-749.0,921,0,1,True
2703,-1224.0,1464,0,1,True
2704,-399.0,507,0,1,True
2705,-212.0,284,0,1,True
2706,-591.0,727,0,1,True
2707,-1275.0,1500,0,0,False
2708,-816.0,991,0,1,True
2709,-871.0,1054,0,1,True
2710,-312.0,414,0,1,True
2711,-450.0,563,0,1,True
2712,-880.0,1057,0,1,True
2713,-871.0,1063,0,1,True
2714,-797.0,976,0,1,True
2715,-717.0,876,0,1,True
2716,-339.0,434,0,1,True
2717,-401.0,502,0,1,True
2718,-484.0,597,0,1,True
2719,-237.0,318,0,1,True
2720,-753.0,912,0,1,True
2721,-493.0,615,0,1,True
2722,-515.0,660,0,1,True
2723,-656.0,819,0,1,True
2724,-402.0,521,0,1,True
2725,-550.0,668,0,1,True
2726,-244.0,327,0,1,True
2727,-77.0,112,0,1,True
2728,-887.0,1062,0,1,True
2729,-863.0,1043,0,1,True
2730,-454.0,564,0,1,True
2731,-398.0,504,0,1,True
2732,-527.0,660,0,1,True
2733,-890.0,1074,0,1,True
2734,-1029.0,1259,0,1,True
2735,-244.0,325,0,1,True
2736,-703.0,846,0,1,True
2737,-478.0,594,0,1,True
2738,-469.0,569,0,1,True
2739,-545.0,679,0,1,True
2740,-219.0,295,0,1,True
2741,-830.0,1019,0,1,True
2742,-496.0,603,0,1,True
2743,-663.0,810,0,1,True
2744,-477.0,599,0,1,True
2745,-772.0,929,0,1,True
2746,-706.0,895,0,1,True
2747,-639.0,764,0,1,True
2748,-686.0,861,0,1,True
2749,-963.0,1154,0,1,True
2750,-331.0,438,0,1,True
2751,-816.0,1008,0,1,True
2752,-257.0,345,0,1,True
2753,-385.0,480,0,1,True
2754,-795.0,978,0,1,True
2755,-745.0,904,0,1,True
2756,-207.0,278,0,1,True
2757,-418.0,523,1,1,True
2758,-392.0,507,0,1,True
2759,-616.0,758,0,1,True
2760,-525.0,652,0,1,True
2761,-459.0,567,0,1,True
2762,-416.0,518,0,1,True
2763,-500.0,633,0,1,True
2764,-373.0,469,0,1,True
2765,-416.0,546,0,1,True
2766,-836.0,996,0,1,True
2767,-1014.0,1198,2,1,True
2768,-790.0,954,0,1,True
2769,-480.0,601,0,1,True
2770,-870.0,1058,0,1,True
2771,-494.0,593,0,1,True
2772,-183.0,253,0,1,True
2773,-238.0,319,0,1,True
2774,-961.0,1142,0,1,True
2775,-884.0,1072,0,1,True
2776,-1234.0,1456,1,1,True
2777,-762.0,936,0,1,True
2778,-596.0,747,0,1,True
2779,-206.0,274,0,1,True
2780,-836.0,1015,0,1,True
2781,-186.0,253,0,1,True
2782,-979.0,1161,0,1,True
2783,-851.0,1034,0,1,True
2784,-326.0,429,0,1,True
2785,-502.0,618,0,1,True
2786,-392.0,510,0,1,True
2787,-479.0,599,0,1,True
2788,-889.0,1072,0,1,True
2789,-743.0,918,0,1,True
2790,-415.0,510,0,1,True
2791,-678.0,840,0,1,True
2792,-349.0,462,0,1,True
2793,-536.0,674,0,1,True
2794,-472.0,592,0,1,True
2795,-250.0,328,0,1,True
2796,-520.0,644,0,1,True
2797,-1183.0,1396,1,1,True
2798,-177.0,244,0,1,True
2799,-710.0,863,0,1,True
2800,-951.0,1133,0,1,True
2801,-270.0,354,0,1,True
2802,-752.0,924,0,1,True
2803,-265.0,344,0,1,True
2804,-319.0,417,0,1,True
2805,-543.0,669,0,1,True
2806,-678.0,806,0,1,True
2807,-384.0,493,0,1,True
2808,-982.0,1178,0,1,True
2809,-617.0,775,0,1,True
2810,-243.0,327,0,1,True
2811,-210.0,279,0,1,True
2812,-361.0,453,0,1,True
2813,-282.0,376,0,1,True
2814,-931.0,1125,0,1,True
2815,-467.0,590,0,1,True
2816,-835.0,997,0,1,True
2817,-367.0,474,0,1,True
2818,-1008.0,1200,0,1,True
2819,-466.0,567,0,1,True
2820,-1135.0,1369,0,1,True
2821,-809.0,984,0,1,True
2822,-384.0,488,0,1,True
2823,-1036.0,1212,0,1,True
2824,-428.0,536,0,1,True
2825,-523.0,639,0,1,True
2826,-324.0,419,0,1,True
2827,-499.0,619,0,1,True
2828,-340.0,427,1,1,True
2829,-440.0,556,0,1,True
2830,-358.0,455,0,1,True
2831,-520.0,629,0,1,True
2832,-380.0,496,0,1,True
2833,-173.0,236,0,1,True
2834,-543.0,664,0,1,True
2835,-211.0,288,0,1,True
2836,-864.0,1040,0,1,True
2837,-766.0,941,0,1,True
2838,-407.0,525,0,1,True
2839,-633.0,765,0,1,True
2840,-350.0,434,0,1,True
2841,-742.0,919,0,1,True
2842,-311.0,403,0,1,True
2843,-460.0,579,0,1,True
2844,-289.0,385,0,1,True
2845,-924.0,1090,1,1,True
2846,-294.0,387,0,1,True
2847,-459.0,580,0,1,True
2848,-550.0,676,0,1,True
2849,-439.0,556,0,1,True
2850,-358.0,464,0,1,True
2851,-206.0,283,0,1,True
2852,-485.0,590,0,1,True
2853,-414.0,535,0,1,True
2854,-523.0,652,0,1,True
2855,-654.0,816,0,1,True
2856,-1035.0,1235,0,1,True
2857,-564.0,679,0,1,True
2858,-537.0,662,0,1,True
2859,-276.0,370,0,1,True
2860,-333.0,444,0,1,True
2861,-451.0,557,0,1,True
2862,-382.0,466,0,1,True
2863,-427.0,541,0,1,True
2864,-412.0,528,0,1,True
2865,-799.0,984,0,1,True
2866,-660.0,810,0,1,True
2867,-420.0,524,0,1,True
2868,-866.0,1046,0,1,True
2869,-438.0,541,0,1,True
2870,-831.0,1010,0,1,True
2871,-379.0,476,0,1,True
2872,-957.0,1150,0,1,True
2873,-366.0,472,0,1,True
2874,-451.0,563,0,1,True
2875,-586.0,719,0,1,True
2876,-793.0,979,0,1,True
2877,-513.0,624,0,1,True
2878,-1036.0,1230,0,1,True
2879,-774.0,955,0,1,True
2880,-319.0,413,0,1,True
2881,-845.0,1022,0,1,True
2882,-737.0,915,0,1,True
2883,-1210.0,1455,0,1,True
2884,-185.0,255,0,1,True
2885,-341.0,426,0,1,True
2886,-789.0,967,0,1,True
2887,-998.0,1192,0,1,True
2888,-457.0,572,0,1,True
2889,-171.0,240,0,1,True
2890,-480.0,601,0,1,True
2891,-440.0,544,0,1,True
2892,-134.0,184,0,1,True
2893,-643.0,776,1,1,True
2894,-555.0,692,0,1,True
2895,-1043.0,1228,0,1,True
2896,-444.0,557,0,1,True
2897,-354.0,460,0,1,True
2898,-299.0,389,0,1,True
2899,-443.0,554,0,1,True
2900,-826.0,1013,0,1,True
2901,-941.0,1123,0,1,True
2902,-384.0,492,0,1,True
2903,-327.0,411,0,1,True
2904,-913.0,1093,0,1,True
2905,-933.0,1108,0,1,True
2906,-333.0,439,0,1,True
2907,-1174.0,1418,0,1,True
2908,-391.0,493,0,1,True
2909,-268.0,360,0,1,True
2910,-637.0,770,0,1,True
2911,-457.0,575,0,1,True
2912,-330.0,437,0,1,True
2913,-1305.0,1500,0,0,False
2914,-885.0,1089,0,1,True
2915,-451.0,570,0,1,True
2916,-336.0,428,0,1,True
2917,-1281.0,1500,0,0,False
2918,-818.0,1001,0,1,True
2919,-1002.0,1194,0,1,True
2920,-274.0,365,0,1,True
2921,-786.0,959,0,1,True
2922,-896.0,1071,0,1,True
2923,-416.0,508,0,1,True
2924,-312.0,402,0,1,True
2925,-665.0,810,0,1,True
2926,-530.0,656,0,1,True
2927,-415.0,518,0,1,True
2928,-313.0,399,0,1,True
2929,-419.0,508,0,1,True
2930,-652.0,792,0,1,True
2931,-865.0,1048,0,1,True
2932,-463.0,575,0,1,True
2933,-520.0,651,0,1,True
2934,-359.0,474,0,1,True
2935,-875.0,1057,0,1,True
2936,-371.0,481,0,1,True
2937,-312.0,420,0,1,True
2938,-263.0,353,0,1,True
2939,-286.0,370,0,1,True
2940,-798.0,979,0,1,True
2941,-510.0,634,0,1,True
2942,-178.0,240,0,1,True
2943,-363.0,474,0,1,True
2944,-851.0,1031,0,1,True
2945,-1280.0,1500,0,0,False
2946,-819.0,999,0,1,True
2947,-1133.0,1332,0,1,True
2948,-1160.0,1385,0,1,True
2949,-509.0,632,0,1,True
2950,-204.0,267,0,1,True
2951,-257.0,350,0,1,True
2952,-400.0,510,0,1,True
2953,-849.0,1010,0,1,True
2954,-463.0,566,0,1,True
2955,-444.0,560,0,1,True
2956,-658.0,827,0,1,True
2957,-481.0,604,0,1,True
2958,-1274.0,1500,0,0,False
2959,-727.0,886,0,1,True
2960,-942.0,1132,0,1,True
2961,-412.0,535,0,1,True
2962,-898.0,1074,0,1,True
2963,-283.0,369,0,1,True
2964,-1075.0,1295,0,1,True
2965,-155.0,221,0,1,True
2966,-562.0,689,0,1,True
2967,-635.0,779,0,1,True
2968,-75.0,115,0,1,True
2969,-451.0,575,0,1,True
2970,-163.0,229,0,1,True
2971,-1139.0,1336,0,1,True
2972,-868.0,1059,0,1,True
2973,-424.0,521,0,1,True
2974,-719.0,866,0,1,True
2975,-163.0,226,0,1,True
2976,-379.0,480,0,1,True
2977,-397.0,503,0,1,True
2978,-120.0,171,0,1,True
2979,-859.0,1037,0,1,True
2980,-318.0,403,0,1,True
2981,-435.0,564,0,1,True
2982,-835.0,1021,0,1,True
2983,-851.0,1028,0,1,True
2984,-228.0,314,0,1,True
2985,-190.0,262,0,1,True
2986,-411.0,528,0,1,True
2987,-296.0,392,0,1,True
2988,-502.0,622,0,1,True
2989,-883.0,1077,0,1,True
2990,-458.0,578,0,1,True
2991,-816.0,995,0,1,True
2992,-797.0,962,2,1,True
2993,-283.0,380,0,1,True
2994,-738.0,904,0,1,True
2995,-1014.0,1198,0,1,True
2996,-285.0,376,0,1,True
2997,-322.0,419,0,1,True
2998,-735.0,900,0,1,True
2999,-558.0,686,0,1,True
3000,-414.0,521,0,1,True
3001,-410.0,531,0,1,True
3002,-322.0,423,0,1,True
3003,-681.0,827,0,1,True
3004,-576.0,712,0,1,True
3005,-1081.0,1280,0,1,True
3006,-401.0,509,0,1,True
3007,-243.0,324,0,1,True
3008,-572.0,697,0,1,True
3009,-609.0,756,0,1,True
3010,-932.0,1121,0,1,True
3011,-428.0,539,0,1,True
3012,-728.0,897,0,1,True
3013,-938.0,1126,0,1,True
3014,-160.0,218,0,1,True
3015,-457.0,581,0,1,True
3016,-424.0,546,0,1,True
3017,-541.0,647,2,1,True
3018,-262.0,353,0,1,True
3019,-819.0,1002,0,1,True
3020,-384.0,490,0,1,True
3021,-1012.0,1199,0,1,True
3022,-313.0,403,0,1,True
3023,-506.0,615,0,1,True
3024,-869.0,1055,0,1,True
3025,-441.0,554,0,1,True
3026,-565.0,703,0,1,True
3027,-1092.0,1331,0,1,True
3028,-403.0,521,0,1,True
3029,-421.0,527,0,1,True
3030,-263.0,348,0,1,True
3031,-329.0,426,0,1,True
3032,-424.0,516,0,1,True
3033,-551.0,678,0,1,True
3034,-485.0,603,0,1,True
3035,-841.0,1027,0,1,True
3036,-450.0,575,0,1,True
3037,-991.0,1179,0,1,True
3038,-211.0,293,0,1,True
3039,-352.0,450,0,1,True
3040,-904.0,1095,0,1,True
3041,-505.0,625,0,1,True
3042,-613.0,753,0,1,True
3043,-1116.0,1355,0,1,True
3044,-637.0,803,0,1,True
3045,-363.0,476,0,1,True
3046,-491.0,605,0,1,True
3047,-827.0,1013,0,1,True
3048,-445.0,563,0,1,True
3049,-392.0,504,0,1,True
3050,-298.0,391,0,1,True
3051,-410.0,500,0,1,True
3052,-543.0,669,0,1,True
3053,-768.0,937,0,1,True
3054,-227.0,301,0,1,True
3055,-267.0,354,0,1,True
3056,-757.0,926,0,1,True
3057,-550.0,678,0,1,True
3058,-336.0,426,1,1,True
3059,-770.0,939,1,1,True
3060,-360.0,466,0,1,True
3061,-437.0,550,0,1,True
3062,-289.0,371,0,1,True
3063,-422.0,505,0,1,True
3064,-1125.0,1314,0,1,True
3065,-368.0,486,0,1,True
3066,-1307.0,1500,0,0,False
3067,-541.0,681,0,1,True
3068,-246.0,331,0,1,True
3069,-810.0,993,0,1,True
3070,-837.0,1015,0,1,True
3071,-492.0,602,0,1,True
3072,-772.0,956,0,1,True
3073,-795.0,960,0,1,True
3074,-370.0,469,0,1,True
3075,-942.0,1126,0,1,True
3076,-421.0,515,0,1,True
3077,-872.0,1049,0,1,True
3078,-326.0,431,0,1,True
3079,-397.0,508,0,1,True
3080,-290.0,383,0,1,True
3081,-605.0,732,0,1,True
3082,-144.0,207,0,1,True
3083,-462.0,575,0,1,True
3084,-500.0,630,0,1,True
3085,-1001.0,1188,0,1,True
3086,-417.0,522,0,1,True
3087,-157.0,224,0,1,True
3088,-870.0,1043,0,1,True
3089,-592.0,715,0,1,True
3090,-307.0,402,0,1,True
3091,-474.0,593,0,1,True
3092,-232.0,310,0,1,True
3093,-967.0,1157,0,1,True
3094,-400.0,520,0,1,True
3095,-512.0,626,0,1,True
3096,-626.0,775,0,1,True
3097,-359.0,466,0,1,True
3098,-170.0,228,0,1,True
3099,-628.0,771,0,1,True
3100,-932.0,1142,0,1,True
3101,-378.0,494,0,1,True
3102,-98.0,134,0,1,True
3103,-351.0,446,0,1,True
3104,-365.0,468,0,1,True
3105,-897.0,1084,0,1,True
3106,-343.0,428,0,1,True
3107,-696.0,862,0,1,True
3108,-1115.0,1311,0,1,True
3109,-500.0,609,0,1,True
3110,-350.0,436,0,1,True
3111,-478.0,575,0,1,True
3112,-462.0,588,0,1,True
3113,-423.0,527,0,1,True
3114,-641.0,807,0,1,True
3115,-795.0,975,0,1,True
3116,-594.0,726,0,1,True
3117,-629.0,787,0,1,True
3118,-349.0,447,0,1,True
3119,-908.0,1080,1,1,True
3120,-329.0,434,0,1,True
3121,-854.0,1056,0,1,True
3122,-373.0,481,0,1,True
3123,-402.0,487,0,1,True
3124,-425.0,526,0,1,True
3125,-363.0,460,0,1,True
3126,-163.0,222,0,1,True
3127,-537.0,663,0,1,True
3128,-1147.0,1379,0,1,True
3129,-404.0,525,0,1,True
3130,-378.0,484,0,1,True
3131,-451.0,554,0,1,True
3132,-420.0,526,0,1,True
3133,-342.0,439,0,1,True
3134,-856.0,1038,0,1,True
3135,-784.0,942,0,1,True
3136,-1000.0,1182,0,1,True
3137,-916.0,1096,0,1,True
3138,-1247.0,1489,0,1,True
3139,-430.0,537,0,1,True
3140,-1046.0,1279,0,1,True
3141,-423.0,535,0,1,True
3142,-265.0,352,0,1,True
3143,-519.0,640,0,1,True
3144,-826.0,1005,0,1,True
3145,-291.0,377,0,1,True
3146,-899.0,1075,0,1,True
3147,-412.0,505,0,1,True
3148,-912.0,1102,0,1,True
3149,-341.0,439,0,1,True
3150,-427.0,531,0,1,True
3151,-635.0,789,0,1,True
3152,-1030.0,1222,0,1,True
3153,-305.0,399,0,1,True
3154,-555.0,685,0,1,True
3155,-515.0,635,0,1,True
3156,-360.0,458,0,1,True
3157,-458.0,586,0,1,True
3158,-891.0,1083,0,1,True
3159,-766.0,939,0,1,True
3160,-890.0,1075,0,1,True
3161,-337.0,418,0,1,True
3162,-789.0,960,0,1,True
3163,-801.0,979,0,1,True
3164,-989.0,1178,0,1,True
3165,-988.0,1182,0,1,True
3166,-952.0,1132,0,1,True
3167,-813.0,994,0,1,True
3168,-326.0,418,0,1,True
3169,-584.0,711,0,1,True
3170,-376.0,489,0,1,True
3171,-454.0,568,0,1,True
3172,-569.0,714,0,1,True
3173,-735.0,909,0,1,True
3174,-604.0,748,0,1,True
3175,-448.0,548,0,1,True
3176,-608.0,747,0,1,True
3177,-595.0,735,0,1,True
3178,-945.0,1128,0,1,True
3179,-1251.0,1448,0,1,True
3180,-217.0,290,0,1,True
3181,-535.0,656,0,1,True
3182,-566.0,677,0,1,True
3183,-527.0,672,0,1,True
3184,-567.0,692,0,1,True
3185,-468.0,581,0,1,True
3186,-1276.0,1500,0,0,False
3187,-163.0,220,0,1,True
3188,-476.0,588,0,1,True
3189,-779.0,941,0,1,True
3190,-312.0,398,0,1,True
3191,-457.0,582,0,1,True
3192,-287.0,364,0,1,True
3193,-323.0,416,0,1,True
3194,-722.0,895,0,1,True
3195,-428.0,528,0,1,True
3196,-427.0,532,0,1,True
3197,-403.0,486,0,1,True
3198,-830.0,1010,0,1,True
3199,-443.0,567,0,1,True
3200,-270.0,373,0,1,True
3201,-445.0,554,0,1,True
3202,-252.0,342,0,1,True
3203,-388.0,495,0,1,True
3204,-429.0,530,0,1,True
3205,-472.0,578,0,1,True
3206,-1024.0,1221,0,1,True
3207,-868.0,1041,0,1,True
3208,-439.0,539,0,1,True
3209,-284.0,370,0,1,True
3210,-486.0,603,0,1,True
3211,-467.0,574,0,1,True
3212,-718.0,888,0,1,True
3213,-1185.0,1415,0,1,True
3214,-173.0,241,0,1,True
3215,-924.0,1119,0,1,True
3216,-799.0,985,0,1,True
3217,-305.0,385,0,1,True
3218,-226.0,303,0,1,True
3219,-1254.0,1498,0,1,True
3220,-872.0,1046,0,1,True
3221,-588.0,718,0,1,True
3222,-846.0,1031,0,1,True
3223,-522.0,652,0,1,True
3224,-840.0,1038,0,1,True
3225,-1291.0,1500,0,0,False
3226,-913.0,1100,0,1,True
3227,-393.0,481,0,1,True
3228,-1203.0,1452,0,1,True
3229,-322.0,419,0,1,True
3230,-815.0,990,0,1,True
3231,-1197.0,1442,0,1,True
3232,-1143.0,1376,0,1,True
3233,-842.0,1024,0,1,True
3234,-525.0,646,0,1,True
3235,-222.0,298,0,1,True
3236,-183.0,246,0,1,True
3237,-843.0,1023,0,1,True
3238,-349.0,453,0,1,True
3239,-563.0,695,0,1,True
3240,-465.0,573,0,1,True
3241,-511.0,621,0,1,True
3242,-100.0,141,0,1,True
3243,-565.0,690,0,1,True
3244,-371.0,480,0,1,True
3245,-293.0,390,0,1,True
3246,-351.0,447,0,1,True
3247,-476.0,602,0,1,True
3248,-538.0,667,0,1,True
3249,-169.0,239,0,1,True
3250,-479.0,586,0,1,True
3251,-460.0,566,0,1,True
3252,-448.0,555,0,1,True
3253,-382.0,477,0,1,True
3254,-455.0,544,1,1,True
3255,-812.0,983,0,1,True
3256,-393.0,515,0,1,True
3257,-425.0,542,0,1,True
3258,-762.0,941,0,1,True
3259,-299.0,391,0,1,True
3260,-719.0,897,0,1,True
3261,-639.0,769,0,1,True
3262,-840.0,1026,0,1,True
3263,-344.0,438,0,1,True
3264,-422.0,533,0,1,True
3265,-658.0,827,0,1,True
3266,-1016.0,1205,0,1,True
3267,-337.0,425,0,1,True
3268,-993.0,1172,0,1,True
3269,-409.0,496,0,1,True
3270,-353.0,456,0,1,True
3271,-506.0,635,0,1,True
3272,-888.0,1073,0,1,True
3273,-445.0,557,0,1,True
3274,-745.0,910,0,1,True
3275,-900.0,1084,0,1,True
3276,-848.0,1027,0,1,True
3277,-610.0,755,0,1,True
3278,-450.0,550,0,1,True
3279,-486.0,599,0,1,True
3280,-1161.0,1394,0,1,True
3281,-555.0,690,0,1,True
3282,-250.0,336,0,1,True
3283,-1046.0,1232,0,1,True
3284,-487.0,612,0,1,True
3285,-199.0,275,0,1,True
3286,-321.0,406,0,1,True
3287,-447.0,546,0,1,True
3288,-516.0,648,0,1,True
3289,-758.0,912,0,1,True
3290,-660.0,826,0,1,True
3291,-621.0,774,0,1,True
3292,-248.0,331,0,1,True
3293,-560.0,676,0,1,True
3294,-688.0,851,0,1,True
3295,-933.0,1112,0,1,True
3296,-787.0,972,0,1,True
3297,-790.0,967,0,1,True
3298,-438.0,549,0,1,True
3299,-286.0,378,0,1,True
3300,-369.0,484,0,1,True
3301,-271.0,360,0,1,True
3302,-224.0,301,0,1,True
3303,-467.0,581,0,1,True
3304,-601.0,729,0,1,True
3305,-475.0,597,0,1,True
3306,-819.0,997,0,1,True
3307,-826.0,1013,0,1,True
3308,-665.0,814,0,1,True
3309,-1222.0,1467,0,1,True
3310,-494.0,617,0,1,True
3311,-718.0,880,0,1,True
3312,-686.0,858,0,1,True
3313,-501.0,630,0,1,True
3314,-203.0,272,0,1,True
3315,-442.0,561,0,1,True
3316,-778.0,963,0,1,True
3317,-719.0,876,0,1,True
3318,-411.0,518,0,1,True
3319,-991.0,1179,0,1,True
3320,-302.0,398,0,1,True
3321,-1179.0,1424,0,1,True
3322,-865.0,1043,0,1,True
3323,-472.0,581,0,1,True
3324,-45.0,74,0,1,True
3325,-465.0,572,0,1,True
3326,-1010.0,1195,0,1,True
3327,-363.0,481,0,1,True
3328,-825.0,1005,0,1,True
3329,-363.0,466,0,1,True
3330,-286.0,371,0,1,True
3331,-426.0,523,0,1,True
3332,-807.0,977,0,1,True
3333,-360.0,466,0,1,True
3334,-1105.0,1330,0,1,True
3335,-572.0,698,0,1,True
3336,-437.0,537,0,1,True
3337,-345.0,444,0,1,True
3338,-679.0,817,0,1,True
3339,-735.0,910,0,1,True
3340,-144.0,208,0,1,True
3341,-554.0,670,0,1,True
3342,-527.0,651,0,1,True
3343,-823.0,986,0,1,True
3344,-485.0,614,0,1,True
3345,-337.0,444,0,1,True
3346,-724.0,853,0,1,True
3347,-134.0,185,0,1,True
3348,-522.0,647,0,1,True
3349,-311.0,398,0,1,True
3350,-833.0,1008,0,1,True
3351,-491.0,613,0,1,True
3352,-839.0,1020,0,1,True
3353,-802.0,950,0,1,True
3354,-232.0,310,0,1,True
3355,-635.0,784,0,1,True
3356,-396.0,507,0,1,True
3357,-301.0,390,0,1,True
3358,-918.0,1103,0,1,True
3359,-447.0,570,0,1,True
3360,-509.0,610,0,1,True
3361,-389.0,482,0,1,True
3362,-324.0,429,0,1,True
3363,-1278.0,1500,0,0,False
3364,-355.0,459,0,1,True
3365,-389.0,499,0,1,True
3366,-858.0,1045,0,1,True
3367,-874.0,1069,0,1,True
3368,-686.0,846,0,1,True
3369,-908.0,1090,0,1,True
3370,-925.0,1093,0,1,True
3371,-325.0,407,0,1,True
3372,-978.0,1167,0,1,True
3373,-1138.0,1333,0,1,True
3374,-466.0,586,0,1,True
3375,-728.0,908,0,1,True
3376,-527.0,650,0,1,True
3377,-181.0,251,0,1,True
3378,-450.0,567,0,1,True
3379,-226.0,301,0,1,True
3380,-294.0,394,0,1,True
3381,-434.0,556,0,1,True
3382,-835.0,1011,0,1,True
3383,-312.0,405,0,1,True
3384,-305.0,384,0,1,True
3385,-650.0,817,0,1,True
3386,-377.0,482,0,1,True
3387,-819.0,976,1,1,True
3388,-195.0,269,0,1,True
3389,-363.0,471,0,1,True
3390,-346.0,453,0,1,True
3391,-500.0,623,0,1,True
3392,-451.0,567,0,1,True
3393,-443.0,556,0,1,True
3394,-644.0,795,0,1,True
3395,-1076.0,1259,0,1,True
3396,-642.0,810,0,1,True
3397,-834.0,1011,0,1,True
3398,-490.0,612,0,1,True
3399,-844.0,1026,0,1,True
3400,-366.0,456,0,1,True
3401,-757.0,932,0,1,True
3402,-480.0,588,0,1,True
3403,-234.0,303,0,1,True
3404,-474.0,591,0,1,True
3405,-270.0,357,0,1,True
3406,-979.0,1164,0,1,True
3407,-937.0,1132,0,1,True
3408,-938.0,1117,0,1,True
3409,-348.0,433,0,1,True
3410,-742.0,904,0,1,True
3411,-716.0,849,0,1,True
3412,-475.0,595,0,1,True
3413,-307.0,412,0,1,True
3414,-163.0,232,0,1,True
3415,-97.0,140,0,1,True
3416,-296.0,386,0,1,True
3417,-201.0,280,0,1,True
3418,-429.0,523,0,1,True
3419,-244.0,336,0,1,True
3420,-951.0,1125,1,1,True
3421,-307.0,390,0,1,True
3422,-257.0,347,0,1,True
3423,-262.0,350,0,1,True
3424,-841.0,1034,0,1,True
3425,-245.0,320,0,1,True
3426,-446.0,562,0,1,True
3427,-587.0,709,0,1,True
3428,-133.0,189,0,1,True
3429,-445.0,567,0,1,True
3430,-356.0,454,0,1,True
3431,-536.0,637,0,1,True
3432,-715.0,889,0,1,True
3433,-613.0,770,0,1,True
3434,-298.0,380,0,1,True
3435,-1164.0,1409,0,1,True
3436,-732.0,900,0,1,True
3437,-389.0,507,0,1,True
3438,-326.0,419,0,1,True
3439,-885.0,1062,0,1,True
3440,-346.0,434,0,1,True
3441,-868.0,1049,0,1,True
3442,-446.0,561,0,1,True
3443,-535.0,664,0,1,True
3444,-149.0,210,0,1,True
3445,-882.0,1058,0,1,True
3446,-554.0,688,0,1,True
3447,-424.0,537,0,1,True
3448,-348.0,448,0,1,True
3449,-1193.0,1401,0,1,True
3450,-799.0,986,0,1,True
3451,-851.0,1025,0,1,True
3452,-737.0,915,0,1,True
3453,-967.0,1155,0,1,True
3454,-603.0,739,0,1,True
3455,-945.0,1168,0,1,True
3456,-1066.0,1274,0,1,True
3457,-1286.0,1500,0,0,False
3458,-547.0,678,0,1,True
3459,-486.0,585,0,1,True
3460,-362.0,450,0,1,True
3461,-365.0,469,0,1,True
3462,-740.0,918,0,1,True
3463,-427.0,541,0,1,True
3464,-964.0,1140,0,1,True
3465,-490.0,596,0,1,True
3466,-282.0,367,0,1,True
3467,-416.0,528,0,1,True
3468,-410.0,520,0,1,True
3469,-438.0,533,0,1,True
3470,-610.0,754,0,1,True
3471,-968.0,1165,0,1,True
3472,-810.0,981,0,1,True
3473,-391.0,503,0,1,True
3474,-331.0,437,0,1,True
3475,-482.0,612,0,1,True
3476,-381.0,476,0,1,True
3477,-811.0,1001,0,1,True
3478,-136.0,198,0,1,True
3479,-918.0,1099,0,1,True
3480,-176.0,241,0,1,True
3481,-695.0,865,0,1,True
3482,-570.0,683,0,1,True
3483,-412.0,510,0,1,True
3484,-949.0,1141,0,1,True
3485,-684.0,822,0,1,True
3486,-864.0,1047,0,1,True
3487,-355.0,446,0,1,True
3488,-897.0,1081,0,1,True
3489,-435.0,551,0,1,True
3490,-148.0,207,0,1,True
3491,-393.0,491,0,1,True
3492,-823.0,1006,0,1,True
3493,-266.0,354,0,1,True
3494,-470.0,587,0,1,True
3495,-408.0,516,0,1,True
3496,-359.0,449,0,1,True
3497,-869.0,1056,0,1,True
