Episode,TotalReward,Steps,drop_passsenger_pick_ghost,delivered_passenger, Status
69145,-1548.0,660,101,1,True
69146,-570.0,204,43,1,True
69147,-1300.0,529,88,1,True
69148,-456.0,180,33,1,True
69149,-1940.0,827,126,1,True
69150,-1181.0,455,83,1,True
69151,-835.0,334,58,1,True
69152,-2359.0,940,160,1,True
69153,-1131.0,504,72,1,True
69154,-994.0,403,68,1,True
69155,-2387.0,977,159,1,True
69156,-2603.0,1130,166,1,True
69157,-943.0,361,67,1,True
69158,-2451.0,1023,161,1,True
69159,-2399.0,1016,156,1,True
69160,-2758.0,1123,184,1,True
69161,-1740.0,717,116,1,True
69162,-1330.0,541,90,1,True
69163,-1571.0,611,109,1,True
69164,-1760.0,719,118,1,True
69165,-2300.0,899,158,1,True
69166,-706.0,277,50,1,True
69167,-3030.0,1179,208,1,True
69168,-2557.0,1102,164,1,True
69169,-2519.0,1001,171,1,True
69170,-2856.0,1185,188,1,True
69171,-1361.0,599,87,1,True
69172,-2676.0,1167,170,1,True
69173,-1632.0,645,112,1,True
69174,-2454.0,990,165,1,True
69175,-1318.0,583,84,1,True
69176,-472.0,187,34,1,True
69177,-2600.0,1037,176,1,True
69178,-1255.0,484,88,1,True
69179,-1100.0,482,71,1,True
69180,-1909.0,724,134,1,True
69181,-2613.0,1122,168,1,True
69182,-872.0,326,63,1,True
69183,-1034.0,389,74,1,True
69184,-1478.0,590,101,1,True
69185,-1392.0,630,87,1,True
69186,-2028.0,816,137,1,True
69187,-1077.0,423,75,1,True
69188,-2276.0,920,153,1,True
69189,-1545.0,612,106,1,True
69190,-2211.0,855,153,1,True
69191,-2198.0,860,151,1,True
69192,-1839.0,825,115,1,True
69193,-1935.0,777,131,1,True
69194,-1185.0,468,82,1,True
69195,-1683.0,705,111,1,True
69196,-1280.0,482,91,1,True
69197,-1517.0,674,96,1,True
69198,-2728.0,1210,171,1,True
69199,-1444.0,637,92,1,True
69200,-1023.0,405,71,1,True
69201,-2359.0,985,155,1,True
69202,-2399.0,1025,155,1,True
69203,-1568.0,653,104,1,True
69204,-260.0,119,18,1,True
69205,-2192.0,917,144,1,True
69206,-1127.0,509,71,1,True
69207,-2066.0,953,126,1,True
69208,-1410.0,585,94,1,True
69209,-2365.0,910,164,1,True
69210,-47.0,50,2,1,True
69211,-1796.0,701,124,1,True
69212,-2390.0,935,164,1,True
69213,-1468.0,634,95,1,True
69214,-1590.0,648,107,1,True
69215,-3381.0,1449,217,1,True
69216,-1212.0,486,83,1,True
69217,-2225.0,878,152,1,True
69218,-856.0,319,62,1,True
69219,-1027.0,445,67,1,True
69220,-2017.0,922,124,1,True
69221,-1542.0,699,96,1,True
69222,-3345.0,1431,215,1,True
69223,-1212.0,486,83,1,True
69224,-2386.0,967,160,1,True
69225,-1439.0,569,99,1,True
69226,-1385.0,515,99,1,True
69227,-2465.0,983,167,1,True
69228,-1447.0,613,95,1,True
69229,-992.0,383,70,1,True
69230,-1142.0,506,73,1,True
69231,-1558.0,661,102,1,True
69232,-1309.0,502,92,1,True
69233,-2271.0,951,149,1,True
69234,-2171.0,887,145,1,True
69235,-2524.0,1024,169,1,True
69236,-2466.0,1029,162,1,True
69237,-2055.0,834,138,1,True
69238,-2380.0,952,161,1,True
69239,-999.0,390,70,1,True
69240,-1627.0,694,106,1,True
69241,-1495.0,625,99,1,True
69242,-1389.0,627,87,1,True
69243,-1087.0,460,72,1,True
69244,-2536.0,1099,162,1,True
69245,-1317.0,519,91,1,True
69246,-2440.0,1048,157,1,True
69247,-1539.0,633,103,1,True
69248,-1639.0,679,109,1,True
69249,-1168.0,460,81,1,True
69250,-840.0,339,58,1,True
69251,-2265.0,873,157,1,True
69252,-1289.0,500,90,1,True
69253,-952.0,343,70,1,True
69254,-2333.0,905,161,1,True
69255,-2313.0,858,164,1,True
69256,-1787.0,809,111,1,True
69257,-1645.0,712,106,1,True
69258,-1503.0,615,101,1,True
69259,-1354.0,556,91,1,True
69260,-1963.0,760,136,1,True
69261,-2067.0,819,141,1,True
69262,-994.0,412,67,1,True
69263,-1192.0,484,81,1,True
69264,-3444.0,1500,216,0,False
69265,-2739.0,1104,184,1,True
69266,-870.0,360,59,1,True
69267,-2368.0,1030,151,1,True
69268,-1323.0,498,94,1,True
69269,-874.0,337,62,1,True
69270,-1110.0,474,73,1,True
69271,-781.0,298,56,1,True
69272,-1457.0,578,100,1,True
69273,-1677.0,645,117,1,True
69274,-954.0,435,60,1,True
69275,-1345.0,565,89,1,True
69276,-2866.0,1168,191,1,True
69277,-1631.0,590,118,1,True
69278,-1104.0,441,76,1,True
69279,-1349.0,560,90,1,True
69280,-1515.0,609,103,1,True
69281,-1340.0,524,93,1,True
69282,-686.0,248,51,1,True
69283,-3345.0,1500,205,0,False
69284,-1261.0,535,83,1,True
69285,-1399.0,601,91,1,True
69286,-108.0,66,7,1,True
69287,-1303.0,523,89,1,True
69288,-951.0,396,64,1,True
69289,-2366.0,956,159,1,True
69290,-1117.0,400,82,1,True
69291,-1566.0,660,103,1,True
69292,-1412.0,569,96,1,True
69293,-2298.0,906,157,1,True
69294,-2398.0,970,161,1,True
69295,-2413.0,931,167,1,True
69296,-574.0,217,42,1,True
69297,-1268.0,533,84,1,True
69298,-1109.0,482,72,1,True
69299,-2299.0,907,157,1,True
69300,-1405.0,562,96,1,True
69301,-2597.0,1106,168,1,True
69302,-1343.0,536,92,1,True
69303,-2313.0,966,152,1,True
69304,-2212.0,838,155,1,True
69305,-2058.0,846,137,1,True
69306,-1126.0,481,74,1,True
69307,-1652.0,719,106,1,True
69308,-1449.0,552,102,1,True
69309,-1277.0,542,84,1,True
69310,-1311.0,540,88,1,True
69311,-1233.0,489,85,1,True
69312,-1940.0,782,131,1,True
69313,-1261.0,562,80,1,True
69314,-2561.0,1115,163,1,True
69315,-1806.0,747,120,1,True
69316,-2298.0,924,155,1,True
69317,-2324.0,986,151,1,True
69318,-1626.0,693,106,1,True
69319,-969.0,387,67,1,True
69320,-1440.0,624,93,1,True
69321,-2165.0,836,150,1,True
69322,-2160.0,876,145,1,True
69323,-1210.0,502,81,1,True
69324,-542.0,194,41,1,True
69325,-1365.0,540,94,1,True
69326,-1480.0,646,95,1,True
69327,-3105.0,1263,207,1,True
69328,-1124.0,434,79,1,True
69329,-2087.0,794,146,1,True
69330,-2091.0,789,147,1,True
69331,-2495.0,1058,162,1,True
69332,-3072.0,1473,180,1,True
69333,-1553.0,629,105,1,True
69334,-2309.0,971,151,1,True
69335,-1009.0,409,69,1,True
69336,-2278.0,886,157,1,True
69337,-1244.0,473,88,1,True
69338,-1296.0,534,87,1,True
69339,-1449.0,696,86,1,True
69340,-2366.0,947,160,1,True
69341,-967.0,367,69,1,True
69342,-2272.0,889,156,1,True
69343,-888.0,342,63,1,True
69344,-2390.0,1061,150,1,True
69345,-1585.0,625,109,1,True
69346,-181.0,103,11,1,True
69347,-2395.0,1003,157,1,True
69348,-904.0,322,67,1,True
69349,-377.0,146,28,1,True
69350,-906.0,396,59,1,True
69351,-1288.0,490,91,1,True
69352,-1283.0,557,83,1,True
69353,-1228.0,511,82,1,True
69354,-1273.0,556,82,1,True
69355,-1130.0,458,77,1,True
69356,-2446.0,1009,162,1,True
69357,-2521.0,1021,169,1,True
69358,-753.0,288,54,1,True
69359,-1620.0,741,100,1,True
69360,-1484.0,596,101,1,True
69361,-1093.0,448,74,1,True
69362,-2419.0,1018,158,1,True
69363,-1546.0,694,97,1,True
69364,-1300.0,547,86,1,True
69365,-157.0,88,10,1,True
69366,-1349.0,587,87,1,True
69367,-2239.0,856,156,1,True
69368,-568.0,238,39,1,True
69369,-1071.0,480,68,1,True
69370,-850.0,340,59,1,True
69371,-1197.0,435,87,1,True
69372,-811.0,310,58,1,True
69373,-2311.0,1027,145,1,True
69374,-3217.0,1312,214,1,True
69375,-2606.0,1133,166,1,True
69376,-2662.0,1198,165,1,True
69377,-1376.0,578,91,1,True
69378,-1230.0,495,84,1,True
69379,-1164.0,501,76,1,True
69380,-1383.0,567,93,1,True
69381,-823.0,322,58,1,True
69382,-2317.0,943,155,1,True
69383,-1273.0,520,86,1,True
69384,-2193.0,828,154,1,True
69385,-2448.0,1029,160,1,True
69386,-337.0,142,24,1,True
69387,-1076.0,458,71,1,True
69388,-1425.0,591,95,1,True
69389,-1745.0,659,123,1,True
69390,-1954.0,796,131,1,True
69391,-592.0,244,41,1,True
69392,-1280.0,491,90,1,True
69393,-2290.0,961,150,1,True
69394,-1001.0,419,67,1,True
69395,-2214.0,885,150,1,True
69396,-3447.0,1479,221,1,True
69397,-1470.0,546,105,1,True
69398,-1725.0,801,105,1,True
69399,-2646.0,1056,179,1,True
69400,-405.0,183,27,1,True
69401,-2638.0,1165,166,1,True
69402,-1854.0,759,124,1,True
69403,-1408.0,619,90,1,True
69404,-1250.0,497,86,1,True
69405,-1254.0,519,84,1,True
69406,-1399.0,619,89,1,True
69407,-1493.0,578,104,1,True
69408,-1185.0,468,82,1,True
69409,-3383.0,1370,226,1,True
69410,-1584.0,633,108,1,True
69411,-1277.0,524,86,1,True
69412,-1030.0,448,67,1,True
69413,-1237.0,556,78,1,True
69414,-2463.0,972,168,1,True
69415,-1493.0,650,96,1,True
69416,-1616.0,692,105,1,True
69417,-1341.0,534,92,1,True
69418,-1852.0,739,126,1,True
69419,-1712.0,680,117,1,True
69420,-2315.0,923,157,1,True
69421,-1631.0,635,113,1,True
69422,-1444.0,592,97,1,True
69423,-2588.0,1160,161,1,True
69424,-1527.0,639,101,1,True
69425,-2645.0,1154,168,1,True
69426,-1178.0,425,86,1,True
69427,-2675.0,1103,177,1,True
69428,-1298.0,572,83,1,True
69429,-1846.0,742,125,1,True
69430,-1541.0,644,102,1,True
69431,-1125.0,516,70,1,True
69432,-2018.0,815,136,1,True
69433,-1789.0,667,127,1,True
69434,-2488.0,1033,164,1,True
69435,-1321.0,577,85,1,True
69436,-1315.0,490,94,1,True
69437,-1478.0,608,99,1,True
69438,-1022.0,404,71,1,True
69439,-851.0,314,62,1,True
69440,-2274.0,954,149,1,True
69441,-1365.0,540,94,1,True
69442,-1387.0,607,89,1,True
69443,-1041.0,405,73,1,True
69444,-3324.0,1320,225,1,True
69445,-1476.0,570,103,1,True
69446,-537.0,225,37,1,True
69447,-1660.0,736,105,1,True
69448,-1405.0,553,97,1,True
69449,-1176.0,513,76,1,True
69450,-1541.0,590,108,1,True
69451,-692.0,254,51,1,True
69452,-2726.0,1199,172,1,True
69453,-1441.0,571,99,1,True
69454,-1218.0,519,80,1,True
69455,-1267.0,541,83,1,True
69456,-2188.0,904,145,1,True
69457,-1256.0,503,86,1,True
69458,-2545.0,1036,170,1,True
69459,-1396.0,562,95,1,True
69460,-2638.0,1111,172,1,True
69461,-2105.0,875,139,1,True
69462,-1982.0,824,131,1,True
69463,-2055.0,798,142,1,True
69464,-1461.0,582,100,1,True
69465,-1601.0,677,105,1,True
69466,-2156.0,827,150,1,True
69467,-2568.0,1149,160,1,True
69468,-1303.0,523,89,1,True
69469,-2245.0,907,151,1,True
69470,-2316.0,879,162,1,True
69471,-1916.0,794,127,1,True
69472,-1126.0,436,79,1,True
69473,-630.0,273,42,1,True
69474,-2338.0,964,155,1,True
69475,-1430.0,596,95,1,True
69476,-1440.0,516,105,1,True
69477,-1436.0,584,97,1,True
69478,-1070.0,452,71,1,True
69479,-2744.0,1262,167,1,True
69480,-2574.0,1110,165,1,True
69481,-1411.0,658,86,1,True
69482,-1195.0,451,85,1,True
69483,-1952.0,821,128,1,True
69484,-1015.0,397,71,1,True
69485,-1422.0,615,92,1,True
69486,-2379.0,1050,150,1,True
69487,-1983.0,807,133,1,True
69488,-1127.0,428,80,1,True
69489,-1839.0,771,121,1,True
69490,-1496.0,698,91,1,True
69491,-1123.0,415,81,1,True
69492,-3462.0,1500,218,0,False
69493,-2584.0,1156,161,1,True
69494,-1304.0,551,86,1,True
69495,-1004.0,413,68,1,True
69496,-1236.0,474,87,1,True
69497,-963.0,381,67,1,True
69498,-547.0,235,37,1,True
69499,-1005.0,378,72,1,True
69500,-1700.0,668,117,1,True
69501,-1609.0,658,108,1,True
69502,-1717.0,703,115,1,True
69503,-2473.0,1054,160,1,True
69504,-2935.0,1363,177,1,True
69505,-1994.0,845,130,1,True
69506,-2522.0,1076,163,1,True
69507,-608.0,215,46,1,True
69508,-1575.0,669,103,1,True
69509,-1578.0,672,103,1,True
69510,-1532.0,617,104,1,True
69511,-788.0,287,58,1,True
69512,-3516.0,1500,224,0,False
69513,-3101.0,1241,209,1,True
69514,-969.0,369,69,1,True
69515,-1370.0,545,94,1,True
69516,-2391.0,954,162,1,True
69517,-2085.0,819,143,1,True
69518,-928.0,382,63,1,True
69519,-1369.0,562,92,1,True
69520,-1433.0,563,99,1,True
69521,-1112.0,422,79,1,True
69522,-2545.0,1072,166,1,True
69523,-1291.0,529,87,1,True
69524,-1505.0,644,98,1,True
69525,-2147.0,872,144,1,True
69526,-1343.0,509,95,1,True
69527,-1265.0,485,89,1,True
69528,-1519.0,640,100,1,True
69529,-2295.0,993,147,1,True
69530,-1900.0,742,131,1,True
69531,-1035.0,435,69,1,True
69532,-1278.0,480,91,1,True
69533,-1510.0,586,105,1,True
69534,-1080.0,453,72,1,True
69535,-1315.0,517,91,1,True
69536,-1245.0,465,89,1,True
69537,-2043.0,795,141,1,True
69538,-2490.0,1035,164,1,True
69539,-2067.0,846,138,1,True
69540,-2292.0,954,151,1,True
69541,-1340.0,533,92,1,True
69542,-1265.0,548,82,1,True
69543,-1376.0,569,92,1,True
69544,-2416.0,988,161,1,True
69545,-2149.0,829,149,1,True
69546,-1538.0,623,104,1,True
69547,-427.0,160,32,1,True
69548,-621.0,255,43,1,True
69549,-3137.0,1241,213,1,True
69550,-1224.0,525,80,1,True
69551,-1404.0,561,96,1,True
69552,-640.0,247,46,1,True
69553,-2566.0,1084,167,1,True
69554,-2134.0,877,142,1,True
69555,-1270.0,481,90,1,True
69556,-2131.0,874,142,1,True
69557,-2603.0,1085,171,1,True
69558,-1533.0,618,104,1,True
69559,-932.0,386,63,1,True
69560,-2125.0,859,143,1,True
69561,-2016.0,786,139,1,True
69562,-2093.0,809,145,1,True
69563,-1216.0,454,87,1,True
69564,-2324.0,932,157,1,True
69565,-1522.0,598,105,1,True
69566,-1436.0,593,96,1,True
69567,-2254.0,907,152,1,True
69568,-1209.0,483,83,1,True
69569,-907.0,352,64,1,True
69570,-1318.0,529,90,1,True
69571,-1714.0,736,111,1,True
69572,-771.0,288,56,1,True
69573,-2329.0,928,158,1,True
69574,-1261.0,553,81,1,True
69575,-1371.0,528,96,1,True
69576,-1340.0,542,91,1,True
69577,-1662.0,720,107,1,True
69578,-1029.0,420,70,1,True
69579,-1704.0,735,110,1,True
69580,-1387.0,607,89,1,True
69581,-3016.0,1399,182,1,True
69582,-2989.0,1255,195,1,True
69583,-1372.0,547,94,1,True
69584,-982.0,382,69,1,True
69585,-3207.0,1311,213,1,True
69586,-1029.0,420,70,1,True
69587,-1236.0,474,87,1,True
69588,-2543.0,1088,164,1,True
69589,-1101.0,420,78,1,True
69590,-1923.0,756,132,1,True
69591,-2340.0,1011,150,1,True
69592,-1757.0,779,111,1,True
69593,-2663.0,1262,158,1,True
69594,-1622.0,707,104,1,True
69595,-2561.0,1061,169,1,True
69596,-1019.0,401,71,1,True
69597,-1149.0,423,83,1,True
69598,-2143.0,850,146,1,True
69599,-2589.0,1062,172,1,True
69600,-1055.0,419,73,1,True
69601,-1639.0,697,107,1,True
69602,-1869.0,747,127,1,True
69603,-1328.0,539,90,1,True
69604,-1091.0,428,76,1,True
69605,-1969.0,793,133,1,True
69606,-1408.0,538,99,1,True
69607,-1241.0,461,89,1,True
69608,-1091.0,428,76,1,True
69609,-1491.0,558,106,1,True
69610,-1087.0,460,72,1,True
69611,-2582.0,1109,166,1,True
69612,-1154.0,437,82,1,True
69613,-1265.0,467,91,1,True
69614,-2181.0,915,143,1,True
69615,-1007.0,398,70,1,True
69616,-2318.0,980,151,1,True
69617,-1450.0,580,99,1,True
69618,-1236.0,501,84,1,True
69619,-1197.0,444,86,1,True
69620,-1383.0,612,88,1,True
69621,-2138.0,854,145,1,True
69622,-3367.0,1399,221,1,True
69623,-1391.0,530,98,1,True
69624,-2245.0,898,152,1,True
69625,-1550.0,635,104,1,True
69626,-2469.0,1041,161,1,True
69627,-1269.0,471,91,1,True
69628,-2348.0,947,158,1,True
69629,-1483.0,586,102,1,True
69630,-2416.0,1006,159,1,True
69631,-1834.0,721,126,1,True
69632,-2162.0,896,143,1,True
69633,-934.0,370,65,1,True
69634,-1646.0,713,106,1,True
69635,-1342.0,571,88,1,True
69636,-2091.0,843,141,1,True
69637,-1656.0,669,112,1,True
69638,-1393.0,595,91,1,True
69639,-1371.0,537,95,1,True
69640,-3024.0,1443,178,1,True
69641,-2538.0,1083,164,1,True
69642,-2531.0,1166,154,1,True
69643,-1529.0,596,106,1,True
69644,-2565.0,1155,159,1,True
69645,-721.0,292,50,1,True
69646,-1829.0,797,117,1,True
69647,-2565.0,1119,163,1,True
69648,-3065.0,1277,201,1,True
69649,-2591.0,1154,162,1,True
69650,-2336.0,944,157,1,True
69651,-804.0,303,58,1,True
69652,-1362.0,546,93,1,True
69653,-684.0,282,47,1,True
69654,-1604.0,644,109,1,True
69655,-1836.0,723,126,1,True
69656,-2526.0,1062,165,1,True
69657,-2395.0,1003,157,1,True
69658,-1345.0,556,90,1,True
69659,-2143.0,949,135,1,True
69660,-1407.0,528,100,1,True
69661,-1438.0,550,101,1,True
69662,-1397.0,527,99,1,True
69663,-2332.0,949,156,1,True
69664,-1495.0,580,104,1,True
69665,-2399.0,962,162,1,True
69666,-1293.0,576,82,1,True
69667,-1031.0,440,68,1,True
69668,-1295.0,470,94,1,True
69669,-2307.0,906,158,1,True
69670,-2375.0,938,162,1,True
69671,-952.0,379,66,1,True
69672,-987.0,360,72,1,True
69673,-1034.0,407,72,1,True
69674,-1434.0,582,97,1,True
69675,-1367.0,596,88,1,True
69676,-2352.0,960,157,1,True
69677,-1334.0,563,88,1,True
69678,-1062.0,435,72,1,True
69679,-2409.0,1017,157,1,True
69680,-1734.0,702,117,1,True
69681,-1328.0,548,89,1,True
69682,-1105.0,451,75,1,True
69683,-1386.0,534,97,1,True
69684,-1945.0,769,133,1,True
69685,-1512.0,615,102,1,True
69686,-2535.0,1107,161,1,True
69687,-1361.0,500,98,1,True
69688,-1224.0,525,80,1,True
69689,-1041.0,414,72,1,True
69690,-2368.0,976,157,1,True
69691,-1505.0,617,101,1,True
69692,-1856.0,788,121,1,True
69693,-1290.0,510,89,1,True
69694,-1323.0,534,90,1,True
69695,-2233.0,1012,138,1,True
69696,-1338.0,558,89,1,True
69697,-2423.0,1013,159,1,True
69698,-1501.0,613,101,1,True
69699,-2621.0,1175,163,1,True
69700,-1462.0,601,98,1,True
69701,-1451.0,536,104,1,True
69702,-2114.0,884,139,1,True
69703,-1989.0,777,137,1,True
69704,-973.0,409,65,1,True
69705,-1099.0,445,75,1,True
69706,-1604.0,608,113,1,True
69707,-2560.0,1105,164,1,True
69708,-2400.0,990,159,1,True
69709,-1314.0,525,90,1,True
69710,-1429.0,568,98,1,True
69711,-1252.0,463,90,1,True
69712,-1721.0,707,115,1,True
69713,-1214.0,479,84,1,True
69714,-2134.0,841,146,1,True
69715,-1338.0,531,92,1,True
69716,-1764.0,696,121,1,True
69717,-2623.0,1132,168,1,True
69718,-2478.0,1005,166,1,True
69719,-494.0,200,35,1,True
69720,-1527.0,630,102,1,True
69721,-1837.0,670,132,1,True
69722,-2086.0,847,140,1,True
69723,-962.0,389,66,1,True
69724,-2152.0,823,150,1,True
69725,-2055.0,933,127,1,True
69726,-875.0,347,61,1,True
69727,-790.0,307,56,1,True
69728,-1342.0,571,88,1,True
69729,-2559.0,1068,168,1,True
69730,-1305.0,507,91,1,True
69731,-2481.0,999,167,1,True
69732,-1061.0,434,72,1,True
69733,-1485.0,633,97,1,True
69734,-1427.0,566,98,1,True
69735,-1509.0,621,101,1,True
69736,-920.0,338,67,1,True
69737,-2647.0,1138,170,1,True
69738,-2327.0,998,150,1,True
69739,-1184.0,512,77,1,True
69740,-2372.0,962,159,1,True
69741,-2627.0,1091,173,1,True
69742,-1214.0,488,83,1,True
69743,-2428.0,1054,155,1,True
69744,-1085.0,476,70,1,True
69745,-2088.0,840,141,1,True
69746,-2707.0,1234,166,1,True
69747,-2056.0,790,143,1,True
69748,-1371.0,564,92,1,True
69749,-1117.0,391,83,1,True
69750,-1293.0,549,85,1,True
69751,-1354.0,583,88,1,True
69752,-2667.0,1086,178,1,True
69753,-1006.0,370,73,1,True
69754,-1360.0,517,96,1,True
69755,-995.0,413,67,1,True
69756,-1374.0,621,86,1,True
69757,-1558.0,634,105,1,True
69758,-1582.0,649,106,1,True
69759,-1018.0,418,69,1,True
69760,-488.0,203,34,1,True
69761,-1800.0,750,119,1,True
69762,-1425.0,645,89,1,True
69763,-1688.0,683,114,1,True
69764,-2671.0,1090,178,1,True
69765,-713.0,266,52,1,True
69766,-1398.0,582,93,1,True
69767,-2275.0,910,154,1,True
69768,-1469.0,599,99,1,True
69769,-1864.0,796,121,1,True
69770,-1233.0,489,85,1,True
69771,-2621.0,1094,172,1,True
69772,-1107.0,525,67,1,True
69773,-1724.0,701,116,1,True
69774,-1278.0,543,84,1,True
69775,-1068.0,432,73,1,True
69776,-2594.0,1094,169,1,True
69777,-252.0,111,18,1,True
69778,-446.0,179,32,1,True
69779,-2361.0,906,164,1,True
69780,-1534.0,619,104,1,True
69781,-1086.0,450,73,1,True
69782,-2603.0,1049,175,1,True
69783,-1333.0,553,89,1,True
69784,-1335.0,573,87,1,True
69785,-1904.0,773,128,1,True
69786,-892.0,355,62,1,True
69787,-969.0,387,67,1,True
69788,-1183.0,493,79,1,True
69789,-1312.0,559,86,1,True
69790,-2211.0,837,155,1,True
69791,-2346.0,918,161,1,True
69792,-728.0,272,53,1,True
69793,-2038.0,790,141,1,True
69794,-1616.0,656,109,1,True
69795,-88.0,73,4,1,True
69796,-1056.0,429,72,1,True
69797,-1664.0,668,113,1,True
69798,-913.0,376,62,1,True
69799,-2632.0,1186,163,1,True
69800,-2204.0,875,150,1,True
69801,-1281.0,456,94,1,True
69802,-1260.0,498,87,1,True
69803,-2382.0,927,164,1,True
69804,-704.0,266,51,1,True
69805,-901.0,346,64,1,True
69806,-1894.0,736,131,1,True
69807,-1105.0,424,78,1,True
69808,-1552.0,619,106,1,True
69809,-1339.0,505,95,1,True
69810,-2388.0,942,163,1,True
69811,-1233.0,543,79,1,True
69812,-1261.0,526,84,1,True
69813,-2405.0,950,164,1,True
69814,-1108.0,409,80,1,True
69815,-1735.0,712,116,1,True
69816,-2438.0,1037,158,1,True
69817,-2161.0,904,142,1,True
69818,-1180.0,472,81,1,True
69819,-1518.0,603,104,1,True
69820,-1114.0,478,73,1,True
69821,-3342.0,1410,217,1,True
69822,-1665.0,705,109,1,True
69823,-1414.0,580,95,1,True
69824,-690.0,252,51,1,True
69825,-2430.0,1011,160,1,True
69826,-1139.0,458,78,1,True
69827,-1155.0,465,79,1,True
69828,-2475.0,1056,160,1,True
69829,-1252.0,481,88,1,True
69830,-437.0,215,27,1,True
69831,-1497.0,609,101,1,True
69832,-2468.0,1013,164,1,True
69833,-912.0,366,63,1,True
69834,-1829.0,752,122,1,True
69835,-717.0,270,52,1,True
69836,-1153.0,427,83,1,True
69837,-1602.0,642,109,1,True
69838,-1545.0,621,105,1,True
69839,-873.0,336,62,1,True
69840,-1225.0,526,80,1,True
69841,-2858.0,1313,174,1,True
69842,-1348.0,559,90,1,True
69843,-1240.0,532,81,1,True
69844,-1032.0,387,74,1,True
69845,-2431.0,1021,159,1,True
69846,-1761.0,720,118,1,True
69847,-2302.0,1009,146,1,True
69848,-2100.0,924,133,1,True
69849,-1496.0,644,97,1,True
69850,-1451.0,644,92,1,True
69851,-2238.0,891,152,1,True
69852,-1082.0,437,74,1,True
69853,-2484.0,1011,166,1,True
69854,-596.0,230,43,1,True
69855,-1272.0,546,83,1,True
69856,-1402.0,631,88,1,True
69857,-1830.0,717,126,1,True
69858,-2732.0,1187,174,1,True
69859,-914.0,386,61,1,True
69860,-2385.0,939,163,1,True
69861,-2450.0,1085,154,1,True
69862,-1207.0,499,81,1,True
69863,-1056.0,429,72,1,True
69864,-1511.0,578,106,1,True
69865,-921.0,330,68,1,True
69866,-1569.0,636,106,1,True
69867,-802.0,310,57,1,True
69868,-674.0,272,47,1,True
69869,-1286.0,506,89,1,True
69870,-1345.0,592,86,1,True
69871,-1209.0,492,82,1,True
69872,-2368.0,994,155,1,True
69873,-2434.0,997,162,1,True
69874,-402.0,162,29,1,True
69875,-1295.0,542,86,1,True
69876,-1378.0,580,91,1,True
69877,-1472.0,575,102,1,True
69878,-1233.0,525,81,1,True
69879,-1091.0,464,72,1,True
69880,-2155.0,862,146,1,True
69881,-1463.0,638,94,1,True
69882,-2415.0,978,162,1,True
69883,-1417.0,574,96,1,True
69884,-1433.0,590,96,1,True
69885,-975.0,339,73,1,True
69886,-1290.0,537,86,1,True
69887,-1341.0,642,80,1,True
69888,-1452.0,564,101,1,True
69889,-2814.0,1332,167,1,True
69890,-1334.0,536,91,1,True
69891,-2463.0,1044,160,1,True
69892,-757.0,292,54,1,True
69893,-1339.0,559,89,1,True
69894,-2627.0,1172,164,1,True
69895,-2442.0,1023,160,1,True
69896,-456.0,189,32,1,True
69897,-1782.0,750,117,1,True
69898,-1625.0,620,114,1,True
69899,-929.0,392,62,1,True
69900,-1434.0,591,96,1,True
69901,-1966.0,799,132,1,True
69902,-1593.0,642,108,1,True
